! EFFECTIVE RATE COEFFICIENTS (cm^3 s^-1)

Temperature (K):           10.0           15.0           20.0           25.0           30.0           40.0           50.0           60.0           70.0           80.0          100.0          150.0          200.0          300.0          400.0          500.0          800.0         1000.0         1200.0         1500.0         2000.0

J1  KA1 KC1 J1p KA1p KC1p J2
  2   2   0   0    2   0   2   1.759576E-12   2.234761E-12   3.036959E-12   2.292732E-12   4.557072E-12   7.690566E-12   1.489351E-11   2.417828E-11   6.493363E-12   2.823870E-12   2.853821E-12   4.298563E-13   8.030862E-13   1.145479E-12   5.337505E-12   1.749824E-11   2.029416E-11   2.096075E-11   3.036263E-11   2.487722E-11   7.146655E-11
  2   2   0   0    2   1   1   1.206460E-12   1.222427E-12   1.974367E-12   3.045345E-12   4.321456E-12   7.773272E-12   1.576338E-11   2.620369E-11   1.272299E-11   3.723513E-11   2.574668E-11   5.271136E-12   9.008477E-12   2.173167E-11   4.947504E-11   1.951524E-10   2.812308E-10   1.198172E-10   3.964460E-10   1.488836E-10   3.752662E-10
  2   2   0   2    0   0   0   2.071664E-11   1.586778E-11   2.709088E-11   2.496063E-11   1.917623E-11   2.953942E-11   7.401048E-11   2.744650E-11   1.290516E-11   1.827757E-11   1.134390E-11   1.491802E-12   9.238589E-13   1.588675E-12   7.570952E-12   2.026207E-11   1.095323E-11   2.609285E-11   2.482850E-11   2.675735E-11   2.556845E-11
  2   2   0   2    1   1   1   1.462932E-11   1.760618E-11   3.302782E-11   2.534717E-11   4.930481E-11   4.252000E-11   6.475105E-11   3.767236E-11   2.184412E-11   1.381157E-10   6.470122E-11   1.625138E-11   1.757838E-11   2.132508E-11   9.331146E-11   8.206310E-11   1.314486E-10   8.698859E-11   1.614533E-10   1.210709E-10   3.815270E-10
  2   2   0   2    2   0   2   1.346436E-11   1.951362E-11   2.089918E-11   1.612275E-11   4.409465E-11   6.579385E-11   1.166446E-10   1.393670E-10   4.505788E-11   1.681215E-11   2.835256E-11   2.526751E-12   4.952165E-12   3.962459E-12   1.142403E-11   3.420704E-11   3.551574E-11   3.273484E-11   4.675413E-11   3.008126E-11   3.371305E-11
  2   2   0   2    2   1   1   7.671862E-12   8.498691E-12   1.822760E-11   2.014843E-11   3.632403E-11   7.029545E-11   1.577387E-10   1.405233E-10   8.916884E-11   2.560244E-10   1.407578E-10   3.050971E-11   4.555110E-11   6.179857E-11   1.133672E-10   1.371107E-10   1.639693E-10   1.496546E-10   5.908480E-10   1.147811E-10   1.399301E-10
  3   1   3   0    0   0   0   3.432482E-13   3.661545E-13   4.892340E-13   3.604073E-13   6.077673E-13   1.018785E-12   1.881042E-12   8.036860E-12   1.021813E-12   1.087673E-11   3.215895E-12   1.543488E-11   2.180197E-11   3.090434E-11   4.029840E-12   1.791687E-11   1.282211E-11   7.876184E-12   1.491356E-11   2.469910E-11   4.266359E-11
  3   1   3   0    1   1   1   7.875376E-12   9.217251E-12   7.879164E-12   8.629256E-12   8.411012E-12   9.167840E-12   1.034448E-11   1.245110E-11   1.097166E-11   1.509650E-11   8.664705E-12   9.970931E-12   1.617034E-11   2.722243E-11   1.277006E-11   3.581958E-11   2.632274E-11   3.272457E-11   3.385455E-11   5.380608E-11   7.936405E-11
  3   1   3   0    2   0   2   2.107793E-11   2.136292E-11   3.505497E-11   4.041583E-11   5.103525E-11   8.549351E-11   9.329241E-11   4.863482E-11   2.760794E-11   3.669269E-11   4.125846E-11   3.992483E-12   4.227899E-12   5.768578E-12   7.979362E-11   2.211477E-10   1.637227E-10   1.313551E-10   2.819644E-10   3.186790E-10   3.416690E-10
  3   1   3   0    2   1   1   2.586392E-12   3.030992E-12   3.818599E-12   6.047393E-12   5.501231E-12   7.736899E-12   1.302953E-11   1.840059E-11   9.591602E-12   6.876312E-12   4.996351E-12   1.487527E-12   1.570171E-12   3.896656E-12   5.035428E-12   1.980407E-11   7.479946E-12   1.161365E-11   2.527697E-11   1.967616E-11   1.823226E-10
  3   1   3   0    2   2   0   2.918322E-13   4.734712E-13   8.396731E-13   1.102158E-12   1.533944E-12   3.044875E-12   5.543551E-12   9.093856E-12   2.618661E-12   4.408869E-12   4.563185E-12   4.035202E-13   4.083748E-13   7.347672E-13   1.375098E-11   3.245719E-11   1.297263E-11   2.431504E-11   2.251585E-11   3.260128E-11   5.978419E-11
  3   1   3   2    0   0   0   3.355477E-12   2.963521E-12   5.166418E-12   3.685009E-12   5.382934E-12   1.169486E-11   2.047604E-11   4.919469E-11   5.235746E-12   8.234425E-11   5.866993E-12   9.535737E-11   1.268105E-10   9.165530E-11   1.052382E-11   9.349277E-12   2.185496E-11   1.244150E-11   2.416180E-11   1.047454E-11   1.518056E-11
  3   1   3   2    1   1   1   7.231840E-11   6.624266E-11   5.042623E-11   7.906162E-11   8.575625E-11   8.665915E-11   8.146402E-11   9.597260E-11   8.345845E-11   1.135412E-10   2.326319E-11   5.192064E-11   7.085903E-11   9.666232E-11   2.512279E-11   2.533422E-11   2.645571E-11   3.241634E-11   4.000412E-11   3.867935E-11   6.067667E-11
