j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	0     	0      	0      	0         	0         	1.602848564E+02 	1.602848564E+02 	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	0         	0         	1.620254426E+02 	1.620254426E+02 	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	0         	0         	1.601961547E+02 	1.601961547E+02 	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	0         	0         	1.602974752E+02 	1.602974752E+02 	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	0         	0         	1.644861323E+02 	1.644861323E+02 	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	0         	0         	1.657143209E+02 	1.657143209E+02 	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  	0.00000000E+00  
0     	0      	0      	3     	2      	2      	2         	0         	7.387220105E-03 	4.484477146E+00 	0.00000000E+00  	3.65118000E+02  	2.06720000E+02  	0.00000000E+00  
0     	0      	0      	4     	0      	4      	2         	0         	1.027705307E-02 	5.626482106E-01 	0.00000000E+00  	3.65118000E+02  	2.22310000E+02  	0.00000000E+00  
0     	0      	0      	4     	1      	3      	2         	0         	5.300157538E-03 	2.495329644E-02 	0.00000000E+00  	3.65118000E+02  	2.76099000E+02  	0.00000000E+00  
0     	0      	0      	3     	3      	1      	2         	0         	1.669191942E-01 	5.965735357E-01 	0.00000000E+00  	3.65118000E+02  	2.87340000E+02  	0.00000000E+00  
0     	0      	0      	4     	2      	2      	2         	0         	5.585991035E-02 	1.120564243E-01 	0.00000000E+00  	3.65118000E+02  	3.16579000E+02  	0.00000000E+00  
0     	0      	0      	5     	1      	5      	2         	0         	2.877356837E-02 	4.865927499E-02 	0.00000000E+00  	3.65118000E+02  	3.26971000E+02  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	2         	2         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	3.65118000E+02  	0.00000000E+00  	3.65118000E+02  
0     	0      	0      	4     	3      	1      	2         	0         	4.693266179E-02 	3.701811905E-02 	0.00000000E+00  	3.65118000E+02  	3.85920000E+02  	0.00000000E+00  
0     	0      	0      	1     	1      	1      	2         	2         	3.193443067E+01 	2.127931070E+01 	0.00000000E+00  	3.65118000E+02  	3.71580000E+01  	3.65118000E+02  
0     	0      	0      	5     	2      	4      	2         	0         	1.392611694E-02 	8.054222168E-03 	0.00000000E+00  	3.65118000E+02  	4.17119000E+02  	0.00000000E+00  
0     	0      	0      	2     	0      	2      	2         	2         	1.595487697E+01 	7.860051812E+00 	0.00000000E+00  	3.65118000E+02  	7.01330000E+01  	3.65118000E+02  
0     	0      	0      	6     	0      	6      	2         	0         	1.632378869E-02 	7.270594807E-03 	0.00000000E+00  	3.65118000E+02  	4.47413000E+02  	0.00000000E+00  
0     	0      	0      	2     	1      	1      	2         	2         	2.453283044E+00 	9.866864521E-01 	0.00000000E+00  	3.65118000E+02  	9.52450000E+01  	3.65118000E+02  
0     	0      	0      	4     	4      	0      	2         	0         	6.349683095E-02 	1.993178396E-02 	0.00000000E+00  	3.65118000E+02  	4.94713000E+02  	0.00000000E+00  
0     	0      	0      	2     	2      	0      	2         	2         	2.165080103E+00 	6.484872054E-01 	0.00000000E+00  	3.65118000E+02  	1.36588000E+02  	3.65118000E+02  
0     	0      	0      	5     	3      	3      	2         	0         	3.063329489E-02 	8.903598025E-03 	0.00000000E+00  	3.65118000E+02  	5.06274000E+02  	0.00000000E+00  
0     	0      	0      	3     	1      	3      	2         	2         	1.560685038E+00 	4.501567134E-01 	0.00000000E+00  	3.65118000E+02  	1.42331000E+02  	3.65118000E+02  
1     	1      	1      	4     	1      	3      	2         	0         	1.885444275E-02 	3.389857999E-01 	3.71580000E+01  	3.65118000E+02  	2.76099000E+02  	0.00000000E+00  
1     	1      	1      	3     	3      	1      	2         	0         	2.786028636E-01 	3.016188358E+00 	3.71580000E+01  	3.65118000E+02  	2.87340000E+02  	0.00000000E+00  
