j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	8     	3      	5      	4         	0         	1.798960633E-05 	9.370721648E-03 	0.00000000E+00  	1.21706000E+03  	1.05917500E+03  	0.00000000E+00  
0     	0      	0      	7     	5      	3      	4         	0         	6.107192168E-05 	3.151977014E-03 	0.00000000E+00  	1.21706000E+03  	1.07492400E+03  	0.00000000E+00  
0     	0      	0      	6     	6      	0      	4         	0         	1.907705787E-05 	8.601219012E-04 	0.00000000E+00  	1.21706000E+03  	1.07653100E+03  	0.00000000E+00  
0     	0      	0      	7     	2      	6      	4         	2         	8.621767675E-05 	3.695787665E-03 	0.00000000E+00  	1.21706000E+03  	7.12042000E+02  	3.65118000E+02  
0     	0      	0      	9     	2      	8      	4         	0         	5.472118129E-06 	1.320877285E-04 	0.00000000E+00  	1.21706000E+03  	1.08554800E+03  	0.00000000E+00  
0     	0      	0      	8     	0      	8      	4         	2         	6.139602189E-05 	4.815516082E-04 	0.00000000E+00  	1.21706000E+03  	7.45781000E+02  	3.65118000E+02  
0     	0      	0      	10    	0      	10     	4         	0         	1.457645748E-05 	9.063340377E-05 	0.00000000E+00  	1.21706000E+03  	1.11815900E+03  	0.00000000E+00  
0     	0      	0      	5     	5      	1      	4         	2         	5.794612710E-04 	3.142054762E-03 	0.00000000E+00  	1.21706000E+03  	7.57732000E+02  	3.65118000E+02  
0     	0      	0      	6     	4      	2      	4         	2         	1.210882871E-03 	5.485465416E-03 	0.00000000E+00  	1.21706000E+03  	7.64401000E+02  	3.65118000E+02  
0     	0      	0      	8     	4      	4      	4         	0         	1.358500699E-04 	4.575654374E-04 	0.00000000E+00  	1.21706000E+03  	1.14191100E+03  	0.00000000E+00  
0     	0      	0      	7     	3      	5      	4         	2         	3.540863137E-04 	5.366675994E-04 	0.00000000E+00  	1.21706000E+03  	8.20944000E+02  	3.65118000E+02  
0     	0      	0      	0     	0      	0      	4         	4         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	1.21706000E+03  	0.00000000E+00  	1.21706000E+03  
0     	0      	0      	9     	3      	7      	4         	0         	1.099472671E-05 	1.001465117E-05 	0.00000000E+00  	1.21706000E+03  	1.22495100E+03  	0.00000000E+00  
0     	0      	0      	7     	6      	2      	4         	0         	2.535180110E-05 	1.821006916E-05 	0.00000000E+00  	1.21706000E+03  	1.24676700E+03  	0.00000000E+00  
0     	0      	0      	8     	1      	7      	4         	2         	3.068010214E-05 	2.088326206E-05 	0.00000000E+00  	1.21706000E+03  	8.86960000E+02  	3.65118000E+02  
0     	0      	0      	1     	1      	1      	4         	4         	3.682048976E+01 	2.453523156E+01 	0.00000000E+00  	1.21706000E+03  	3.71580000E+01  	1.21706000E+03  
0     	0      	0      	6     	5      	1      	4         	2         	1.654416570E-04 	9.581086219E-05 	0.00000000E+00  	1.21706000E+03  	9.03800000E+02  	3.65118000E+02  
0     	0      	0      	8     	5      	3      	4         	0         	1.754582052E-05 	9.856464225E-06 	0.00000000E+00  	1.21706000E+03  	1.27224600E+03  	0.00000000E+00  
0     	0      	0      	2     	0      	2      	4         	4         	1.937491136E+01 	9.544851940E+00 	0.00000000E+00  	1.21706000E+03  	7.01330000E+01  	1.21706000E+03  
0     	0      	0      	9     	1      	9      	4         	2         	2.738839536E-05 	1.341799167E-05 	0.00000000E+00  	1.21706000E+03  	9.22728000E+02  	3.65118000E+02  
0     	0      	0      	10    	1      	9      	4         	0         	1.589794171E-06 	7.029428692E-07 	0.00000000E+00  	1.21706000E+03  	1.30025900E+03  	0.00000000E+00  
0     	0      	0      	7     	4      	4      	4         	2         	9.510903792E-05 	4.200720185E-05 	0.00000000E+00  	1.21706000E+03  	9.35278000E+02  	3.65118000E+02  
0     	0      	0      	2     	1      	1      	4         	4         	3.163755875E+00 	1.272435347E+00 	0.00000000E+00  	1.21706000E+03  	9.52450000E+01  	1.21706000E+03  
0     	0      	0      	11    	1      	11     	4         	0         	2.344218769E-06 	8.139207471E-07 	0.00000000E+00  	1.21706000E+03  	1.33216600E+03  	0.00000000E+00  
0     	0      	0      	9     	4      	6      	4         	0         	3.905138336E-06 	1.172531941E-06 	0.00000000E+00  	1.21706000E+03  	1.35327900E+03  	0.00000000E+00  
0     	0      	0      	2     	2      	0      	4         	4         	2.925949418E+00 	8.763826832E-01 	0.00000000E+00  	1.21706000E+03  	1.36588000E+02  	1.21706000E+03  
0     	0      	0      	8     	2      	6      	4         	2         	7.095838191E-05 	2.099080151E-05 	0.00000000E+00  	1.21706000E+03  	9.90412000E+02  	3.65118000E+02  
0     	0      	0      	3     	1      	3      	4         	4         	4.177139501E+00 	1.204832969E+00 	0.00000000E+00  	1.21706000E+03  	1.42331000E+02  	1.21706000E+03  
1     	1      	1      	8     	0      	8      	4         	2         	1.237463999E-04 	7.099082625E-03 	3.71580000E+01  	1.21706000E+03  	7.45781000E+02  	3.65118000E+02  
1     	1      	1      	10    	0      	10     	4         	0         	3.608057502E-05 	1.164841649E-03 	3.71580000E+01  	1.21706000E+03  	1.11815900E+03  	0.00000000E+00  
1     	1      	1      	5     	5      	1      	4         	2         	1.529408984E-03 	3.660521513E-02 	3.71580000E+01  	1.21706000E+03  	7.57732000E+02  	3.65118000E+02  
1     	1      	1      	6     	4      	2      	4         	2         	3.362348107E-03 	5.610943048E-02 	3.71580000E+01  	1.21706000E+03  	7.64401000E+02  	3.65118000E+02  
1     	1      	1      	8     	4      	4      	4         	0         	3.301121540E-04 	3.226882909E-03 	3.71580000E+01  	1.21706000E+03  	1.14191100E+03  	0.00000000E+00  
