j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	2     	1      	2      	2         	0         	1.390866369E-02 	1.372993342E-02 	2.37990000E+01  	3.65118000E+02  	7.95130000E+01  	0.00000000E+00  
1     	1      	0      	2     	1      	2      	2         	0         	9.233682165E-03 	9.107916996E-03 	4.24020000E+01  	3.65118000E+02  	7.95130000E+01  	0.00000000E+00  
1     	0      	1      	2     	2      	1      	2         	0         	1.146068629E-02 	1.133990733E-02 	2.37990000E+01  	3.65118000E+02  	1.35322000E+02  	0.00000000E+00  
1     	1      	0      	2     	2      	1      	2         	0         	3.732189324E-02 	3.689980407E-02 	4.24020000E+01  	3.65118000E+02  	1.35322000E+02  	0.00000000E+00  
2     	1      	2      	2     	2      	1      	2         	0         	8.254890863E-03 	8.148845640E-03 	7.95130000E+01  	3.65118000E+02  	1.35322000E+02  	0.00000000E+00  
1     	0      	1      	3     	0      	3      	2         	0         	6.841281361E-02 	6.769628814E-02 	2.37990000E+01  	3.65118000E+02  	1.36890000E+02  	0.00000000E+00  
1     	1      	0      	3     	0      	3      	2         	0         	1.151850801E-02 	1.138898859E-02 	4.24020000E+01  	3.65118000E+02  	1.36890000E+02  	0.00000000E+00  
2     	1      	2      	3     	0      	3      	2         	0         	1.378195909E-02 	1.360580585E-02 	7.95130000E+01  	3.65118000E+02  	1.36890000E+02  	0.00000000E+00  
1     	0      	1      	3     	1      	2      	2         	0         	5.888706714E-02 	5.835993941E-02 	2.37990000E+01  	3.65118000E+02  	1.73598000E+02  	0.00000000E+00  
1     	1      	0      	3     	1      	2      	2         	0         	7.538932212E-02 	7.465631172E-02 	4.24020000E+01  	3.65118000E+02  	1.73598000E+02  	0.00000000E+00  
2     	1      	2      	3     	1      	2      	2         	0         	2.976618458E-02 	2.943098285E-02 	7.95130000E+01  	3.65118000E+02  	1.73598000E+02  	0.00000000E+00  
2     	2      	1      	3     	1      	2      	2         	0         	6.811536926E-03 	6.719090398E-03 	1.35322000E+02  	3.65118000E+02  	1.73598000E+02  	0.00000000E+00  
3     	0      	3      	3     	1      	2      	2         	0         	9.747571623E-03 	9.614644585E-03 	1.36890000E+02  	3.65118000E+02  	1.73598000E+02  	0.00000000E+00  
1     	0      	1      	3     	2      	1      	2         	0         	1.262437275E-01 	1.253181228E-01 	2.37990000E+01  	3.65118000E+02  	2.12628000E+02  	0.00000000E+00  
1     	1      	0      	3     	2      	1      	2         	0         	6.126078417E-02 	6.076432590E-02 	4.24020000E+01  	3.65118000E+02  	2.12628000E+02  	0.00000000E+00  
