j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	1     	0      	1      	0         	0         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	0.00000000E+00  	2.37990000E+01  	0.00000000E+00  
1     	0      	1      	1     	1      	0      	0         	0         	1.841777536E+00 	1.745259454E+00 	2.37990000E+01  	0.00000000E+00  	4.24020000E+01  	0.00000000E+00  
1     	0      	1      	2     	1      	2      	0         	0         	2.680963123E+00 	2.291265590E+00 	2.37990000E+01  	0.00000000E+00  	7.95130000E+01  	0.00000000E+00  
1     	0      	1      	2     	2      	1      	0         	0         	2.123512699E-01 	1.568519590E-01 	2.37990000E+01  	0.00000000E+00  	1.35322000E+02  	0.00000000E+00  
1     	0      	1      	3     	0      	3      	0         	0         	9.874139809E-01 	7.264734739E-01 	2.37990000E+01  	0.00000000E+00  	1.36890000E+02  	0.00000000E+00  
1     	0      	1      	3     	1      	2      	0         	0         	5.097239354E-02 	3.426479241E-02 	2.37990000E+01  	0.00000000E+00  	1.73598000E+02  	0.00000000E+00  
1     	0      	1      	3     	2      	1      	0         	0         	4.035504277E-02 	2.475019278E-02 	2.37990000E+01  	0.00000000E+00  	2.12628000E+02  	0.00000000E+00  
1     	0      	1      	4     	1      	4      	0         	0         	3.934137138E-01 	2.345751078E-01 	2.37990000E+01  	0.00000000E+00  	2.24994000E+02  	0.00000000E+00  
1     	0      	1      	3     	3      	0      	0         	0         	5.885260307E-03 	3.060290841E-03 	2.37990000E+01  	0.00000000E+00  	2.87537000E+02  	0.00000000E+00  
1     	0      	1      	4     	2      	3      	0         	0         	1.096535896E-02 	5.543897502E-03 	2.37990000E+01  	0.00000000E+00  	3.00920000E+02  	0.00000000E+00  
1     	0      	1      	5     	0      	5      	0         	0         	5.202384375E-02 	2.498949829E-02 	2.37990000E+01  	0.00000000E+00  	3.25789000E+02  	0.00000000E+00  
1     	0      	1      	4     	3      	2      	0         	0         	2.156832400E-03 	9.224837196E-04 	2.37990000E+01  	0.00000000E+00  	3.84585000E+02  	0.00000000E+00  
1     	0      	1      	1     	0      	1      	0         	2         	7.589928051E-02 	3.219419535E-02 	2.37990000E+01  	0.00000000E+00  	2.37990000E+01  	3.65118000E+02  
1     	0      	1      	5     	1      	4      	0         	0         	2.779800244E-04 	1.153077523E-04 	2.37990000E+01  	0.00000000E+00  	4.00670000E+02  	0.00000000E+00  
1     	0      	1      	1     	1      	0      	0         	2         	2.957492427E-02 	1.211064449E-02 	2.37990000E+01  	0.00000000E+00  	4.24020000E+01  	3.65118000E+02  
1     	0      	1      	2     	1      	2      	0         	2         	2.345815580E-02 	8.970223412E-03 	2.37990000E+01  	0.00000000E+00  	7.95130000E+01  	3.65118000E+02  
1     	0      	1      	6     	1      	6      	0         	0         	1.274729783E-02 	4.845722399E-03 	2.37990000E+01  	0.00000000E+00  	4.47897000E+02  	0.00000000E+00  
1     	0      	1      	5     	2      	3      	0         	0         	1.198089935E-03 	4.552731070E-04 	2.37990000E+01  	0.00000000E+00  	4.48098000E+02  	0.00000000E+00  
1     	0      	1      	4     	4      	1      	0         	0         	2.307174672E-04 	8.072921215E-05 	2.37990000E+01  	0.00000000E+00  	4.94688000E+02  	0.00000000E+00  
1     	0      	1      	2     	2      	1      	0         	2         	3.889483415E-03 	1.347470159E-03 	2.37990000E+01  	0.00000000E+00  	1.35322000E+02  	3.65118000E+02  
1     	0      	1      	3     	0      	3      	0         	2         	1.228273029E-02 	4.243725609E-03 	2.37990000E+01  	0.00000000E+00  	1.36890000E+02  	3.65118000E+02  
1     	0      	1      	5     	3      	2      	0         	0         	1.442682000E-04 	4.906173830E-05 	2.37990000E+01  	0.00000000E+00  	5.11234000E+02  	0.00000000E+00  
1     	0      	1      	3     	1      	2      	0         	2         	4.045977976E-03 	1.313464916E-03 	2.37990000E+01  	0.00000000E+00  	1.73598000E+02  	3.65118000E+02  
1     	0      	1      	6     	2      	5      	0         	0         	1.783293815E-04 	5.640022751E-05 	2.37990000E+01  	0.00000000E+00  	5.54439000E+02  	0.00000000E+00  
1     	0      	1      	3     	2      	1      	0         	2         	3.310083084E-03 	1.007767933E-03 	2.37990000E+01  	0.00000000E+00  	2.12628000E+02  	3.65118000E+02  
1     	0      	1      	7     	0      	7      	0         	0         	1.662090335E-03 	4.982398577E-04 	2.37990000E+01  	0.00000000E+00  	5.87370000E+02  	0.00000000E+00  
1     	0      	1      	4     	1      	4      	0         	2         	2.270675519E-03 	6.776862038E-04 	2.37990000E+01  	0.00000000E+00  	2.24994000E+02  	3.65118000E+02  
1     	0      	1      	5     	4      	1      	0         	0         	1.199412034E-04 	3.431863813E-05 	2.37990000E+01  	0.00000000E+00  	6.16707000E+02  	0.00000000E+00  
1     	0      	1      	6     	3      	4      	0         	0         	2.909214237E-05 	7.882000950E-06 	2.37990000E+01  	0.00000000E+00  	6.51971000E+02  	0.00000000E+00  
1     	0      	1      	3     	3      	0      	0         	2         	5.906168943E-04 	1.598502869E-04 	2.37990000E+01  	0.00000000E+00  	2.87537000E+02  	3.65118000E+02  
1     	0      	1      	4     	2      	3      	0         	2         	3.342191999E-04 	8.863725174E-05 	2.37990000E+01  	0.00000000E+00  	3.00920000E+02  	3.65118000E+02  
1     	0      	1      	5     	0      	5      	0         	2         	7.196817095E-04 	1.838921236E-04 	2.37990000E+01  	0.00000000E+00  	3.25789000E+02  	3.65118000E+02  
1     	1      	0      	1     	0      	1      	0         	0         	1.821342506E+00 	1.924940789E+00 	4.24020000E+01  	0.00000000E+00  	2.37990000E+01  	0.00000000E+00  
1     	1      	0      	1     	1      	0      	0         	0         	0.000000000E+00 	0.000000000E+00 	4.24020000E+01  	0.00000000E+00  	4.24020000E+01  	0.00000000E+00  
1     	1      	0      	2     	1      	2      	0         	0         	8.766242932E-01 	7.884711478E-01 	4.24020000E+01  	0.00000000E+00  	7.95130000E+01  	0.00000000E+00  
1     	1      	0      	2     	2      	1      	0         	0         	2.388409001E+00 	1.849914486E+00 	4.24020000E+01  	0.00000000E+00  	1.35322000E+02  	0.00000000E+00  
