j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	3     	2      	1      	4         	2         	1.944281760E-04 	1.890932889E-04 	2.37990000E+01  	1.21706000E+03  	2.12628000E+02  	3.65118000E+02  
1     	0      	1      	3     	3      	0      	4         	2         	1.851094073E-04 	1.806004506E-04 	2.37990000E+01  	1.21706000E+03  	2.87537000E+02  	3.65118000E+02  
1     	0      	1      	4     	1      	4      	4         	2         	2.841005612E-04 	2.764495456E-04 	2.37990000E+01  	1.21706000E+03  	2.24994000E+02  	3.65118000E+02  
1     	0      	1      	4     	2      	3      	4         	2         	2.653592063E-04 	2.590416766E-04 	2.37990000E+01  	1.21706000E+03  	3.00920000E+02  	3.65118000E+02  
1     	0      	1      	4     	3      	2      	4         	2         	5.081691406E-04 	4.978227503E-04 	2.37990000E+01  	1.21706000E+03  	3.84585000E+02  	3.65118000E+02  
1     	0      	1      	4     	4      	1      	4         	2         	5.175610554E-04 	5.093762482E-04 	2.37990000E+01  	1.21706000E+03  	4.94688000E+02  	3.65118000E+02  
1     	0      	1      	5     	0      	5      	4         	2         	3.344913909E-04 	3.268705410E-04 	2.37990000E+01  	1.21706000E+03  	3.25789000E+02  	3.65118000E+02  
1     	0      	1      	5     	1      	4      	4         	2         	1.849692779E-04 	1.813259994E-04 	2.37990000E+01  	1.21706000E+03  	4.00670000E+02  	3.65118000E+02  
1     	0      	1      	5     	2      	3      	4         	2         	7.119153188E-04 	6.992865931E-04 	2.37990000E+01  	1.21706000E+03  	4.48098000E+02  	3.65118000E+02  
1     	0      	1      	5     	3      	2      	4         	2         	1.068070057E-03 	1.051910024E-03 	2.37990000E+01  	1.21706000E+03  	5.11234000E+02  	3.65118000E+02  
1     	0      	1      	5     	4      	1      	4         	0         	8.717824240E-06 	8.492579627E-06 	2.37990000E+01  	1.21706000E+03  	6.16707000E+02  	0.00000000E+00  
1     	0      	1      	5     	4      	1      	4         	2         	1.341252812E-03 	1.326815619E-03 	2.37990000E+01  	1.21706000E+03  	6.16707000E+02  	3.65118000E+02  
1     	0      	1      	5     	5      	0      	4         	0         	9.524279457E-06 	9.333518990E-06 	2.37990000E+01  	1.21706000E+03  	7.57735000E+02  	0.00000000E+00  
1     	0      	1      	5     	5      	0      	4         	2         	6.635840687E-04 	6.603252918E-04 	2.37990000E+01  	1.21706000E+03  	7.57735000E+02  	3.65118000E+02  
1     	0      	1      	6     	1      	6      	4         	2         	3.659437966E-04 	3.594492514E-04 	2.37990000E+01  	1.21706000E+03  	4.47897000E+02  	3.65118000E+02  
1     	0      	1      	6     	2      	5      	4         	2         	6.184973655E-04 	6.102448934E-04 	2.37990000E+01  	1.21706000E+03  	5.54439000E+02  	3.65118000E+02  
1     	0      	1      	6     	3      	4      	4         	0         	3.742204860E-05 	3.650945641E-05 	2.37990000E+01  	1.21706000E+03  	6.51971000E+02  	0.00000000E+00  
1     	0      	1      	6     	3      	4      	4         	2         	2.562295911E-03 	2.538461391E-03 	2.37990000E+01  	1.21706000E+03  	6.51971000E+02  	3.65118000E+02  
1     	0      	1      	6     	4      	3      	4         	0         	3.140358104E-05 	3.078184690E-05 	2.37990000E+01  	1.21706000E+03  	7.63327000E+02  	0.00000000E+00  
1     	0      	1      	6     	4      	3      	4         	2         	1.055828855E-03 	1.050889231E-03 	2.37990000E+01  	1.21706000E+03  	7.63327000E+02  	3.65118000E+02  
1     	0      	1      	6     	5      	2      	4         	0         	6.553240644E-05 	6.461520573E-05 	2.37990000E+01  	1.21706000E+03  	9.03768000E+02  	0.00000000E+00  
1     	0      	1      	6     	5      	2      	4         	2         	7.175313345E-04 	7.183695062E-04 	2.37990000E+01  	1.21706000E+03  	9.03768000E+02  	3.65118000E+02  
1     	0      	1      	6     	6      	1      	4         	0         	3.077658186E-05 	3.056621532E-05 	2.37990000E+01  	1.21706000E+03  	1.07653100E+03  	0.00000000E+00  
1     	0      	1      	6     	6      	1      	4         	2         	7.773560808E-05 	7.838732387E-05 	2.37990000E+01  	1.21706000E+03  	1.07653100E+03  	3.65118000E+02  
1     	0      	1      	7     	0      	7      	4         	0         	1.193600808E-05 	1.161321834E-05 	2.37990000E+01  	1.21706000E+03  	5.87370000E+02  	0.00000000E+00  
1     	0      	1      	7     	0      	7      	4         	2         	6.537840472E-04 	6.459521291E-04 	2.37990000E+01  	1.21706000E+03  	5.87370000E+02  	3.65118000E+02  
1     	0      	1      	7     	1      	6      	4         	0         	1.080322360E-05 	1.056432381E-05 	2.37990000E+01  	1.21706000E+03  	7.07162000E+02  	0.00000000E+00  
1     	0      	1      	7     	1      	6      	4         	2         	2.261485113E-04 	2.245628054E-04 	2.37990000E+01  	1.21706000E+03  	7.07162000E+02  	3.65118000E+02  
1     	0      	1      	7     	2      	5      	4         	0         	8.287217091E-05 	8.131372538E-05 	2.37990000E+01  	1.21706000E+03  	7.87387000E+02  	0.00000000E+00  
1     	0      	1      	7     	2      	5      	4         	2         	7.892072116E-04 	7.863044850E-04 	2.37990000E+01  	1.21706000E+03  	7.87387000E+02  	3.65118000E+02  
1     	0      	1      	7     	3      	4      	4         	0         	8.435628266E-05 	8.298105656E-05 	2.37990000E+01  	1.21706000E+03  	8.47989000E+02  	0.00000000E+00  
1     	0      	1      	7     	3      	4      	4         	2         	5.523311018E-04 	5.516926076E-04 	2.37990000E+01  	1.21706000E+03  	8.47989000E+02  	3.65118000E+02  
1     	0      	1      	7     	4      	3      	4         	0         	1.604681153E-04 	1.584558084E-04 	2.37990000E+01  	1.21706000E+03  	9.38944000E+02  	0.00000000E+00  
1     	0      	1      	7     	4      	3      	4         	2         	2.103695676E-03 	2.109239319E-03 	2.37990000E+01  	1.21706000E+03  	9.38944000E+02  	3.65118000E+02  
1     	0      	1      	7     	5      	2      	4         	0         	1.827066043E-04 	1.814469806E-04 	2.37990000E+01  	1.21706000E+03  	1.07511100E+03  	0.00000000E+00  
1     	0      	1      	7     	5      	2      	4         	2         	3.012666657E-04 	3.037745104E-04 	2.37990000E+01  	1.21706000E+03  	1.07511100E+03  	3.65118000E+02  
1     	0      	1      	7     	6      	1      	4         	0         	5.499559606E-05 	5.500914414E-05 	2.37990000E+01  	1.21706000E+03  	1.24677100E+03  	0.00000000E+00  
1     	0      	1      	7     	6      	1      	4         	2         	7.724738736E-05 	7.844621529E-05 	2.37990000E+01  	1.21706000E+03  	1.24677100E+03  	3.65118000E+02  
1     	0      	1      	7     	7      	0      	4         	0         	8.558543979E-06 	8.633678508E-06 	2.37990000E+01  	1.21706000E+03  	1.45109200E+03  	0.00000000E+00  
1     	0      	1      	7     	7      	0      	4         	2         	4.532926384E-06 	4.642245310E-06 	2.37990000E+01  	1.21706000E+03  	1.45109200E+03  	3.65118000E+02  
1     	0      	1      	8     	1      	8      	4         	0         	2.379558758E-05 	2.330732732E-05 	2.37990000E+01  	1.21706000E+03  	7.45852000E+02  	0.00000000E+00  
1     	0      	1      	8     	1      	8      	4         	2         	6.624697838E-04 	6.588893207E-04 	2.37990000E+01  	1.21706000E+03  	7.45852000E+02  	3.65118000E+02  
1     	0      	1      	8     	2      	7      	4         	0         	6.025266870E-05 	5.937315016E-05 	2.37990000E+01  	1.21706000E+03  	8.89239000E+02  	0.00000000E+00  
1     	0      	1      	8     	2      	7      	4         	2         	9.830708830E-05 	9.836238562E-05 	2.37990000E+01  	1.21706000E+03  	8.89239000E+02  	3.65118000E+02  
1     	0      	1      	8     	3      	6      	4         	0         	2.435187187E-04 	2.412048272E-04 	2.37990000E+01  	1.21706000E+03  	1.01226900E+03  	0.00000000E+00  
1     	0      	1      	8     	3      	6      	4         	2         	2.024749469E-04 	2.036283975E-04 	2.37990000E+01  	1.21706000E+03  	1.01226900E+03  	3.65118000E+02  
