j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	0     	0      	0      	5         	5         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	1.82559000E+03  	0.00000000E+00  	1.82559000E+03  
0     	0      	0      	1     	1      	1      	5         	5         	3.932300437E+01 	3.536399176E+01 	0.00000000E+00  	1.82559000E+03  	3.71580000E+01  	1.82559000E+03  
0     	0      	0      	2     	0      	2      	5         	5         	1.224056230E+01 	1.006400522E+01 	0.00000000E+00  	1.82559000E+03  	7.01330000E+01  	1.82559000E+03  
0     	0      	0      	2     	1      	1      	5         	5         	3.570921984E+00 	2.749287302E+00 	0.00000000E+00  	1.82559000E+03  	9.52450000E+01  	1.82559000E+03  
0     	0      	0      	2     	2      	0      	5         	5         	4.559625608E+00 	3.164822321E+00 	0.00000000E+00  	1.82559000E+03  	1.36588000E+02  	1.82559000E+03  
0     	0      	0      	3     	1      	3      	5         	5         	5.986658421E+00 	4.097618202E+00 	0.00000000E+00  	1.82559000E+03  	1.42331000E+02  	1.82559000E+03  
0     	0      	0      	3     	2      	2      	5         	3         	1.357688860E-03 	1.477424942E-02 	0.00000000E+00  	1.82559000E+03  	2.06720000E+02  	7.30236000E+02  
0     	0      	0      	3     	2      	2      	5         	5         	2.936139562E-01 	1.728982707E-01 	0.00000000E+00  	1.82559000E+03  	2.06720000E+02  	1.82559000E+03  
0     	0      	0      	3     	3      	1      	5         	3         	4.103088621E-04 	1.199930967E-02 	0.00000000E+00  	1.82559000E+03  	2.87340000E+02  	7.30236000E+02  
0     	0      	0      	3     	3      	1      	5         	5         	3.958015233E-01 	1.959125359E-01 	0.00000000E+00  	1.82559000E+03  	2.87340000E+02  	1.82559000E+03  
0     	0      	0      	4     	0      	4      	5         	3         	3.858324246E-03 	4.911474037E-02 	0.00000000E+00  	1.82559000E+03  	2.22310000E+02  	7.30236000E+02  
0     	0      	0      	4     	0      	4      	5         	5         	1.627129594E+00 	9.254009140E-01 	0.00000000E+00  	1.82559000E+03  	2.22310000E+02  	1.82559000E+03  
0     	0      	0      	4     	1      	3      	5         	3         	2.898813356E-04 	7.146514069E-03 	0.00000000E+00  	1.82559000E+03  	2.76099000E+02  	7.30236000E+02  
0     	0      	0      	4     	1      	3      	5         	5         	1.580425414E-01 	8.007393067E-02 	0.00000000E+00  	1.82559000E+03  	2.76099000E+02  	1.82559000E+03  
0     	0      	0      	4     	2      	2      	5         	3         	2.794268313E-04 	1.385000420E-02 	0.00000000E+00  	1.82559000E+03  	3.16579000E+02  	7.30236000E+02  
0     	0      	0      	4     	2      	2      	5         	5         	3.651817339E-01 	1.703252435E-01 	0.00000000E+00  	1.82559000E+03  	3.16579000E+02  	1.82559000E+03  
0     	0      	0      	4     	3      	1      	5         	3         	4.307854218E-06 	2.645385851E-03 	0.00000000E+00  	1.82559000E+03  	3.85920000E+02  	7.30236000E+02  
0     	0      	0      	4     	3      	1      	5         	5         	1.571729259E-02 	6.409591958E-03 	0.00000000E+00  	1.82559000E+03  	3.85920000E+02  	1.82559000E+03  
0     	0      	0      	4     	4      	0      	5         	3         	3.541204232E-05 	5.030407526E-07 	0.00000000E+00  	1.82559000E+03  	4.94713000E+02  	7.30236000E+02  
0     	0      	0      	4     	4      	0      	5         	5         	1.823916347E-02 	6.126149356E-03 	0.00000000E+00  	1.82559000E+03  	4.94713000E+02  	1.82559000E+03  
0     	0      	0      	5     	1      	5      	5         	3         	8.197173850E-05 	5.098296917E-03 	0.00000000E+00  	1.82559000E+03  	3.26971000E+02  	7.30236000E+02  
0     	0      	0      	5     	1      	5      	5         	5         	2.621021745E-01 	1.197422276E-01 	0.00000000E+00  	1.82559000E+03  	3.26971000E+02  	1.82559000E+03  
0     	0      	0      	5     	2      	4      	5         	3         	3.451788477E-05 	1.005805598E-09 	0.00000000E+00  	1.82559000E+03  	4.17119000E+02  	7.30236000E+02  
0     	0      	0      	5     	2      	4      	5         	5         	2.396668492E-02 	9.226705970E-03 	0.00000000E+00  	1.82559000E+03  	4.17119000E+02  	1.82559000E+03  
0     	0      	0      	5     	3      	3      	5         	3         	8.954802391E-05 	1.659690412E-06 	0.00000000E+00  	1.82559000E+03  	5.06274000E+02  	7.30236000E+02  
0     	0      	0      	5     	3      	3      	5         	5         	6.259427864E-02 	2.061695932E-02 	0.00000000E+00  	1.82559000E+03  	5.06274000E+02  	1.82559000E+03  
0     	0      	0      	5     	4      	2      	5         	1         	1.332108723E-04 	3.767487733E-04 	0.00000000E+00  	1.82559000E+03  	6.16483000E+02  	1.21706000E+02  
0     	0      	0      	5     	4      	2      	5         	3         	4.872794768E-05 	4.320171205E-06 	0.00000000E+00  	1.82559000E+03  	6.16483000E+02  	7.30236000E+02  
0     	0      	0      	5     	4      	2      	5         	5         	7.953061297E-04 	2.193712683E-04 	0.00000000E+00  	1.82559000E+03  	6.16483000E+02  	1.82559000E+03  
0     	0      	0      	5     	5      	1      	5         	1         	1.767694507E-05 	1.177294190E-04 	0.00000000E+00  	1.82559000E+03  	7.57732000E+02  	1.21706000E+02  
