j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	0     	0      	0      	3         	1         	2.082789065E-04 	2.412181381E-06 	0.00000000E+00  	7.30236000E+02  	0.00000000E+00  	1.21706000E+02  
0     	0      	0      	0     	0      	0      	3         	3         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	7.30236000E+02  	0.00000000E+00  	7.30236000E+02  
0     	0      	0      	1     	1      	1      	3         	1         	6.432737543E-04 	1.690458144E-05 	0.00000000E+00  	7.30236000E+02  	3.71580000E+01  	1.21706000E+02  
0     	0      	0      	1     	1      	1      	3         	3         	2.790037393E+01 	2.509138377E+01 	0.00000000E+00  	7.30236000E+02  	3.71580000E+01  	7.30236000E+02  
0     	0      	0      	2     	0      	2      	3         	1         	1.801198718E-03 	7.978452566E-05 	0.00000000E+00  	7.30236000E+02  	7.01330000E+01  	1.21706000E+02  
0     	0      	0      	2     	0      	2      	3         	3         	9.516808946E+00 	7.824576404E+00 	0.00000000E+00  	7.30236000E+02  	7.01330000E+01  	7.30236000E+02  
0     	0      	0      	2     	1      	1      	3         	1         	8.662423198E-04 	5.297274361E-05 	0.00000000E+00  	7.30236000E+02  	9.52450000E+01  	1.21706000E+02  
0     	0      	0      	2     	1      	1      	3         	3         	2.308272568E+00 	1.777161330E+00 	0.00000000E+00  	7.30236000E+02  	9.52450000E+01  	7.30236000E+02  
0     	0      	0      	2     	2      	0      	3         	1         	2.549359247E-03 	2.417131740E-04 	0.00000000E+00  	7.30236000E+02  	1.36588000E+02  	1.21706000E+02  
0     	0      	0      	2     	2      	0      	3         	3         	3.430172282E+00 	2.380872189E+00 	0.00000000E+00  	7.30236000E+02  	1.36588000E+02  	7.30236000E+02  
0     	0      	0      	3     	1      	3      	3         	1         	2.467070989E-03 	2.468815463E-04 	0.00000000E+00  	7.30236000E+02  	1.42331000E+02  	1.21706000E+02  
0     	0      	0      	3     	1      	3      	3         	3         	3.868005183E+00 	2.647488353E+00 	0.00000000E+00  	7.30236000E+02  	1.42331000E+02  	7.30236000E+02  
0     	0      	0      	3     	2      	2      	3         	1         	9.955756199E-04 	1.679798988E-04 	0.00000000E+00  	7.30236000E+02  	2.06720000E+02  	1.21706000E+02  
0     	0      	0      	3     	2      	2      	3         	3         	1.711589049E-01 	1.007890737E-01 	0.00000000E+00  	7.30236000E+02  	2.06720000E+02  	7.30236000E+02  
0     	0      	0      	3     	3      	1      	3         	1         	9.373814302E-03 	2.623067562E-03 	0.00000000E+00  	7.30236000E+02  	2.87340000E+02  	1.21706000E+02  
0     	0      	0      	3     	3      	1      	3         	3         	2.753635526E-01 	1.362985454E-01 	0.00000000E+00  	7.30236000E+02  	2.87340000E+02  	7.30236000E+02  
0     	0      	0      	4     	0      	4      	3         	1         	5.350333349E-03 	1.006027795E-03 	0.00000000E+00  	7.30236000E+02  	2.22310000E+02  	1.21706000E+02  
0     	0      	0      	4     	0      	4      	3         	3         	1.141552950E+00 	6.492378649E-01 	0.00000000E+00  	7.30236000E+02  	2.22310000E+02  	7.30236000E+02  
0     	0      	0      	4     	1      	3      	3         	1         	3.224832676E-03 	8.470372419E-04 	0.00000000E+00  	7.30236000E+02  	2.76099000E+02  	1.21706000E+02  
0     	0      	0      	4     	1      	3      	3         	3         	1.125320184E-01 	5.701554124E-02 	0.00000000E+00  	7.30236000E+02  	2.76099000E+02  	7.30236000E+02  
0     	0      	0      	4     	2      	2      	3         	1         	1.569996365E-02 	5.134381632E-03 	0.00000000E+00  	7.30236000E+02  	3.16579000E+02  	1.21706000E+02  
0     	0      	0      	4     	2      	2      	3         	3         	2.197400276E-01 	1.024894463E-01 	0.00000000E+00  	7.30236000E+02  	3.16579000E+02  	7.30236000E+02  
0     	0      	0      	4     	3      	1      	3         	1         	4.436999950E-03 	2.012944960E-03 	0.00000000E+00  	7.30236000E+02  	3.85920000E+02  	1.21706000E+02  
0     	0      	0      	4     	3      	1      	3         	3         	1.237312393E-02 	5.045822950E-03 	0.00000000E+00  	7.30236000E+02  	3.85920000E+02  	7.30236000E+02  
0     	0      	0      	4     	4      	0      	3         	1         	1.931977947E-02 	1.340875493E-02 	0.00000000E+00  	7.30236000E+02  	4.94713000E+02  	1.21706000E+02  
0     	0      	0      	4     	4      	0      	3         	3         	1.336078297E-02 	4.487604494E-03 	0.00000000E+00  	7.30236000E+02  	4.94713000E+02  	7.30236000E+02  
0     	0      	0      	5     	1      	5      	3         	1         	4.104247807E-03 	1.414707534E-03 	0.00000000E+00  	7.30236000E+02  	3.26971000E+02  	1.21706000E+02  
0     	0      	0      	5     	1      	5      	3         	3         	1.445560264E-01 	6.604088899E-02 	0.00000000E+00  	7.30236000E+02  	3.26971000E+02  	7.30236000E+02  
0     	0      	0      	5     	2      	4      	3         	1         	4.626096803E-03 	2.393535277E-03 	0.00000000E+00  	7.30236000E+02  	4.17119000E+02  	1.21706000E+02  
0     	0      	0      	5     	2      	4      	3         	3         	1.811391955E-02 	6.973505521E-03 	0.00000000E+00  	7.30236000E+02  	4.17119000E+02  	7.30236000E+02  
0     	0      	0      	5     	3      	3      	3         	1         	2.151267406E-02 	1.554459106E-02 	0.00000000E+00  	7.30236000E+02  	5.06274000E+02  	1.21706000E+02  
0     	0      	0      	5     	3      	3      	3         	3         	5.401240486E-02 	1.779030892E-02 	0.00000000E+00  	7.30236000E+02  	5.06274000E+02  	7.30236000E+02  
0     	0      	0      	5     	4      	2      	3         	1         	5.526226540E-03 	5.655879953E-03 	0.00000000E+00  	7.30236000E+02  	6.16483000E+02  	1.21706000E+02  
0     	0      	0      	5     	4      	2      	3         	3         	9.021048496E-04 	2.488298249E-04 	0.00000000E+00  	7.30236000E+02  	6.16483000E+02  	7.30236000E+02  
0     	0      	0      	5     	5      	1      	3         	1         	3.800464141E-03 	5.645471957E-03 	0.00000000E+00  	7.30236000E+02  	7.57732000E+02  	1.21706000E+02  
0     	0      	0      	6     	0      	6      	3         	1         	5.255971439E-03 	3.065713165E-03 	0.00000000E+00  	7.30236000E+02  	4.47413000E+02  	1.21706000E+02  
0     	0      	0      	6     	0      	6      	3         	3         	4.595760840E-02 	1.675630359E-02 	0.00000000E+00  	7.30236000E+02  	4.47413000E+02  	7.30236000E+02  
0     	0      	0      	6     	1      	5      	3         	1         	1.952217371E-03 	1.604972939E-03 	0.00000000E+00  	7.30236000E+02  	5.44916000E+02  	1.21706000E+02  
0     	0      	0      	6     	1      	5      	3         	3         	1.282072236E-03 	3.960992916E-04 	0.00000000E+00  	7.30236000E+02  	5.44916000E+02  	7.30236000E+02  
0     	0      	0      	6     	2      	4      	3         	1         	1.824414306E-03 	1.809526639E-03 	0.00000000E+00  	7.30236000E+02  	6.05742000E+02  	1.21706000E+02  
0     	0      	0      	6     	2      	4      	3         	3         	1.122446013E-03 	3.147937940E-04 	0.00000000E+00  	7.30236000E+02  	6.05742000E+02  	7.30236000E+02  
0     	0      	0      	6     	3      	3      	3         	1         	4.003059427E-03 	4.694076006E-03 	0.00000000E+00  	7.30236000E+02  	6.65045000E+02  	1.21706000E+02  
0     	0      	0      	6     	3      	3      	3         	3         	6.429187594E-04 	1.647812589E-04 	0.00000000E+00  	7.30236000E+02  	6.65045000E+02  	7.30236000E+02  
0     	0      	0      	6     	4      	2      	3         	1         	8.126097116E-03 	1.226556283E-02 	0.00000000E+00  	7.30236000E+02  	7.64401000E+02  	1.21706000E+02  
0     	0      	0      	6     	5      	1      	3         	1         	1.438506725E-03 	2.953959986E-03 	0.00000000E+00  	7.30236000E+02  	9.03800000E+02  	1.21706000E+02  
0     	0      	0      	6     	6      	0      	3         	1         	2.694357345E-04 	7.661722573E-04 	0.00000000E+00  	7.30236000E+02  	1.07653100E+03  	1.21706000E+02  
0     	0      	0      	7     	1      	7      	3         	1         	4.779946988E-03 	4.490471683E-03 	0.00000000E+00  	7.30236000E+02  	5.87559000E+02  	1.21706000E+02  
0     	0      	0      	7     	1      	7      	3         	3         	1.651765182E-02 	4.766084775E-03 	0.00000000E+00  	7.30236000E+02  	5.87559000E+02  	7.30236000E+02  
0     	0      	0      	7     	2      	6      	3         	1         	1.437580718E-03 	1.907142907E-03 	0.00000000E+00  	7.30236000E+02  	7.12042000E+02  	1.21706000E+02  
0     	0      	0      	7     	3      	5      	3         	1         	1.512078145E-03 	2.600806690E-03 	0.00000000E+00  	7.30236000E+02  	8.20944000E+02  	1.21706000E+02  
0     	0      	0      	7     	4      	4      	3         	1         	1.860064837E-04 	4.069671580E-04 	0.00000000E+00  	7.30236000E+02  	9.35278000E+02  	1.21706000E+02  
0     	0      	0      	7     	5      	3      	3         	1         	2.834451587E-03 	8.037584952E-03 	0.00000000E+00  	7.30236000E+02  	1.07492400E+03  	1.21706000E+02  
0     	0      	0      	7     	6      	2      	3         	1         	6.002951769E-05 	2.249839964E-04 	0.00000000E+00  	7.30236000E+02  	1.24676700E+03  	1.21706000E+02  
0     	0      	0      	8     	0      	8      	3         	1         	1.543525362E-03 	2.227393283E-03 	0.00000000E+00  	7.30236000E+02  	7.45781000E+02  	1.21706000E+02  
0     	0      	0      	8     	1      	7      	3         	1         	1.875830179E-04 	3.720379316E-04 	0.00000000E+00  	7.30236000E+02  	8.86960000E+02  	1.21706000E+02  
0     	0      	0      	8     	2      	6      	3         	1         	3.267524339E-04 	7.951982379E-04 	0.00000000E+00  	7.30236000E+02  	9.90412000E+02  	1.21706000E+02  
