j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	1     	0      	1      	0         	0         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	0.00000000E+00  	2.37990000E+01  	0.00000000E+00  
1     	0      	1      	6     	6      	1      	4         	0         	2.450024857E-05 	1.066846267E+00 	2.37990000E+01  	1.21706000E+03  	1.07653100E+03  	0.00000000E+00  
1     	0      	1      	9     	1      	8      	4         	0         	2.058884857E-05 	7.230057072E-03 	2.37990000E+01  	1.21706000E+03  	1.08455100E+03  	0.00000000E+00  
1     	0      	1      	8     	1      	8      	4         	2         	1.561633196E-04 	3.430343642E-03 	2.37990000E+01  	1.21706000E+03  	7.45852000E+02  	3.65118000E+02  
1     	0      	1      	10    	1      	10     	4         	0         	4.302702774E-05 	6.516567747E-04 	2.37990000E+01  	1.21706000E+03  	1.11816800E+03  	0.00000000E+00  
1     	0      	1      	5     	5      	0      	4         	2         	4.151956451E-04 	5.099986946E-03 	2.37990000E+01  	1.21706000E+03  	7.57735000E+02  	3.65118000E+02  
1     	0      	1      	6     	4      	3      	4         	2         	1.133796009E-03 	1.112806082E-02 	2.37990000E+01  	1.21706000E+03  	7.63327000E+02  	3.65118000E+02  
1     	0      	1      	8     	4      	5      	4         	0         	1.416103768E-04 	1.214985671E-03 	2.37990000E+01  	1.21706000E+03  	1.13211100E+03  	0.00000000E+00  
1     	0      	1      	7     	2      	5      	4         	2         	5.136140602E-04 	2.376342413E-03 	2.37990000E+01  	1.21706000E+03  	7.87387000E+02  	3.65118000E+02  
1     	0      	1      	9     	2      	7      	4         	0         	4.666321277E-05 	6.825556468E-05 	2.37990000E+01  	1.21706000E+03  	1.21226600E+03  	0.00000000E+00  
1     	0      	1      	7     	3      	4      	4         	2         	3.304763735E-04 	4.774959220E-04 	2.37990000E+01  	1.21706000E+03  	8.47989000E+02  	3.65118000E+02  
1     	0      	1      	1     	0      	1      	4         	4         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	1.21706000E+03  	2.37990000E+01  	1.21706000E+03  
1     	0      	1      	7     	6      	1      	4         	0         	5.694185523E-05 	5.307376397E-05 	2.37990000E+01  	1.21706000E+03  	1.24677100E+03  	0.00000000E+00  
1     	0      	1      	8     	2      	7      	4         	2         	6.486389195E-05 	5.543094900E-05 	2.37990000E+01  	1.21706000E+03  	8.89239000E+02  	3.65118000E+02  
1     	0      	1      	1     	1      	0      	4         	4         	3.036752690E+01 	2.452912702E+01 	2.37990000E+01  	1.21706000E+03  	4.24020000E+01  	1.21706000E+03  
1     	0      	1      	6     	5      	2      	4         	2         	5.112465987E-04 	3.736441353E-04 	2.37990000E+01  	1.21706000E+03  	9.03768000E+02  	3.65118000E+02  
1     	0      	1      	8     	5      	4      	4         	0         	7.245629586E-05 	5.156338632E-05 	2.37990000E+01  	1.21706000E+03  	1.27147400E+03  	0.00000000E+00  
1     	0      	1      	9     	0      	9      	4         	2         	5.842938828E-05 	3.541845123E-05 	2.37990000E+01  	1.21706000E+03  	9.22702000E+02  	3.65118000E+02  
1     	0      	1      	2     	1      	2      	4         	4         	1.919321284E+01 	1.073040512E+01 	2.37990000E+01  	1.21706000E+03  	7.95130000E+01  	1.21706000E+03  
1     	0      	1      	9     	3      	6      	4         	0         	9.570379565E-06 	5.350012636E-06 	2.37990000E+01  	1.21706000E+03  	1.29658400E+03  	0.00000000E+00  
1     	0      	1      	10    	2      	9      	4         	0         	3.267552144E-06 	1.760776790E-06 	2.37990000E+01  	1.21706000E+03  	1.30067500E+03  	0.00000000E+00  
1     	0      	1      	7     	4      	3      	4         	2         	9.971505554E-04 	5.215101257E-04 	2.37990000E+01  	1.21706000E+03  	9.38944000E+02  	3.65118000E+02  
1     	0      	1      	11    	0      	11     	4         	0         	1.173677406E-05 	4.866706873E-06 	2.37990000E+01  	1.21706000E+03  	1.33216200E+03  	0.00000000E+00  
1     	0      	1      	2     	2      	1      	4         	4         	3.838645758E+00 	1.367538349E+00 	2.37990000E+01  	1.21706000E+03  	1.35322000E+02  	1.21706000E+03  
1     	0      	1      	3     	0      	3      	4         	4         	4.603066725E+00 	1.621438557E+00 	2.37990000E+01  	1.21706000E+03  	1.36890000E+02  	1.21706000E+03  
1     	0      	1      	9     	4      	5      	4         	0         	8.673800005E-05 	2.645965908E-05 	2.37990000E+01  	1.21706000E+03  	1.37469900E+03  	0.00000000E+00  
1     	0      	1      	8     	3      	6      	4         	2         	1.319380606E-04 	3.953401414E-05 	2.37990000E+01  	1.21706000E+03  	1.01226900E+03  	3.65118000E+02  
1     	0      	1      	3     	1      	2      	4         	4         	9.259993329E-01 	2.545744832E-01 	2.37990000E+01  	1.21706000E+03  	1.73598000E+02  	1.21706000E+03  
1     	1      	0      	8     	1      	8      	4         	2         	7.303312214E-05 	7.202033616E-03 	4.24020000E+01  	1.21706000E+03  	7.45852000E+02  	3.65118000E+02  
