! NUMBER OF COLLISIONAL TRANSITIONS
 2025
! NUMBER OF COLLISION TEMPERATURES
  27
! EFF. RATE COEFFS UNIT - (cm^3 s^-1)

 IS_H2O  FS_H2O   IS_H2        5.00           10.00           15.00           20.00           30.00           40.00           50.00           60.00           80.00           100.00          120.00          140.00          150.00          160.00          170.00          180.00          200.00          220.00          250.00          280.00          300.00          400.00          500.00          800.00         1000.00         1200.00         1500.00     
      5      3      1   4.0217000E-11   3.7889000E-11   3.6081000E-11   3.4642000E-11   3.2655003E-11   3.1523097E-11   3.0952887E-11   3.0764960E-11   3.1126928E-11   3.2100286E-11   3.3436020E-11   3.4999210E-11   3.5840290E-11   3.6710820E-11   3.7605680E-11   3.8519640E-11   4.0392600E-11   4.2305600E-11   4.5217500E-11   4.8145800E-11   5.0094500E-11   5.9628200E-11   6.8606000E-11   9.1573000E-11   1.0386200E-10   1.1418100E-10   1.2669900E-10
      5      3      2   7.2615650E-11   8.3097350E-11   9.0885670E-11   9.6361680E-11   1.0340217E-10   1.0777567E-10   1.1080061E-10   1.1302734E-10   1.1608603E-10   1.1805093E-10   1.1937127E-10   1.2027646E-10   1.2062574E-10   1.2090610E-10   1.2113748E-10   1.2133986E-10   1.2162748E-10   1.2180871E-10   1.2196188E-10   1.2199200E-10   1.2197570E-10   1.2166020E-10   1.2127150E-10   1.2088560E-10   1.2178750E-10   1.2284146E-10   1.2486560E-10
      5      3      3   8.9349000E-11   9.6403000E-11   1.0350000E-10   1.0888000E-10   1.1577000E-10   1.1973000E-10   1.2222000E-10   1.2389000E-10   1.2595000E-10   1.2712000E-10   1.2785000E-10   1.2833000E-10   1.2850000E-10   1.2864000E-10   1.2876000E-10   1.2886000E-10   1.2900000E-10   1.2909000E-10   1.2917000E-10   1.2919000E-10   1.2919000E-10   1.2909000E-10   1.2895000E-10   1.2889000E-10   1.2971324E-10   1.3042939E-10   1.3184930E-10
      5      4      1   5.0669000E-12   5.0405000E-12   4.7419000E-12   4.4451000E-12   3.9321000E-12   3.5198028E-12   3.1893369E-12   2.9248079E-12   2.5454821E-12   2.3109833E-12   2.1790380E-12   2.1237410E-12   2.1191820E-12   2.1278320E-12   2.1484440E-12   2.1799500E-12   2.2713700E-12   2.3957400E-12   2.6334800E-12   2.9212300E-12   3.1358000E-12   4.4005000E-12   5.8509000E-12   1.0383200E-11   1.3182900E-11   1.5700300E-11   1.8949300E-11
      5      4      2   2.1910150E-11   2.8731120E-11   3.2220760E-11   3.3690710E-11   3.3941240E-11   3.2881010E-11   3.1495080E-11   3.0097550E-11   2.7614220E-11   2.5617980E-11   2.4037040E-11   2.2780830E-11   2.2250110E-11   2.1773930E-11   2.1347260E-11   2.0963050E-11   2.0304930E-11   1.9769360E-11   1.9144540E-11   1.8684340E-11   1.8449430E-11   1.7843940E-11   1.7803810E-11   1.8949600E-11   2.0418770E-11   2.1780680E-11   2.3825600E-11
      5      4      3   1.7315000E-11   2.3017000E-11   2.6225000E-11   2.7949000E-11   2.9163000E-11   2.9037000E-11   2.8396000E-11   2.7572000E-11   2.5871000E-11   2.4361000E-11   2.3104000E-11   2.2080000E-11   2.1644000E-11   2.1252000E-11   2.0900000E-11   2.0584000E-11   2.0047000E-11   1.9618000E-11   1.9133000E-11   1.8798000E-11   1.8638000E-11   1.8351000E-11   1.8547000E-11   2.0096000E-11   2.1873760E-11   2.3311620E-11   2.5418900E-11
      6      1      1   7.0857000E-13   7.7294000E-13   8.0037002E-13   8.0472327E-13   7.9010909E-13   7.7622340E-13   7.7911400E-13   8.0567200E-13   9.3428000E-13   1.1502600E-12   1.4311100E-12   1.7572100E-12   1.9324000E-12   2.1137600E-12   2.2999400E-12   2.4899300E-12   2.8777900E-12   3.2715800E-12   3.8643000E-12   4.4512000E-12   4.8360000E-12   6.6462000E-12   8.2402000E-12   1.1884300E-11   1.3623700E-11   1.4993700E-11   1.6563000E-11
      6      1      2   5.1486760E-12   6.2572550E-12   6.9348600E-12   7.3182950E-12   7.6634080E-12   7.7943770E-12   7.8646720E-12   7.9213180E-12   8.0419520E-12   8.1838070E-12   8.3409540E-12   8.5061760E-12   8.5900740E-12   8.6741800E-12   8.7582000E-12   8.8416100E-12   9.0063900E-12   9.1670800E-12   9.3991500E-12   9.6194600E-12   9.7595500E-12   1.0383520E-11   1.0896480E-11   1.1984310E-11   1.2779140E-11   1.3331420E-11   1.4079610E-11
      6      1      3   6.7878000E-12   7.6320000E-12   8.2756000E-12   8.6699000E-12   9.0250000E-12   9.1356000E-12   9.1722000E-12   9.1925000E-12   9.2467000E-12   9.3347000E-12   9.4486000E-12   9.5783000E-12   9.6466000E-12   9.7162000E-12   9.7866000E-12   9.8573000E-12   9.9985000E-12   1.0138000E-11   1.0340000E-11   1.0533000E-11   1.0656000E-11   1.1206000E-11   1.1655000E-11   1.2585000E-11   1.3177260E-11   1.3544060E-11   1.3983310E-11
      6      2      1   2.8865000E-12   3.2480000E-12   3.4595000E-12   3.5876007E-12   3.7617574E-12   3.9098462E-12   4.0581880E-12   4.2178530E-12   4.5996800E-12   5.0907100E-12   5.6985100E-12   6.4159000E-12   6.8115000E-12   7.2292000E-12   7.6671000E-12   8.1232000E-12   9.0826000E-12   1.0093300E-11   1.1679100E-11   1.3317900E-11   1.4426000E-11   1.9941800E-11   2.5127100E-11   3.7660200E-11   4.3733300E-11   4.8420200E-11   5.3507500E-11
