j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	12    	2      	11     	8         	6         	1.405412386E-09 	2.952236921E-08 	2.37990000E+01  	4.38141600E+03  	1.78684400E+03  	2.55582600E+03  
1     	0      	1      	16    	8      	9      	8         	0         	1.573508662E-12 	3.202924368E-11 	2.37990000E+01  	4.38141600E+03  	4.34294700E+03  	0.00000000E+00  
1     	0      	1      	15    	3      	12     	8         	4         	2.269097494E-12 	1.702323391E-11 	2.37990000E+01  	4.38141600E+03  	3.13736300E+03  	1.21706000E+03  
1     	0      	1      	14    	6      	9      	8         	4         	1.776342601E-11 	5.740467487E-11 	2.37990000E+01  	4.38141600E+03  	3.15265700E+03  	1.21706000E+03  
1     	0      	1      	18    	3      	16     	8         	2         	1.501935989E-13 	4.506539828E-13 	2.37990000E+01  	4.38141600E+03  	4.00628200E+03  	3.65118000E+02  
1     	0      	1      	13    	0      	13     	8         	6         	3.232496295E-09 	9.595093407E-09 	2.37990000E+01  	4.38141600E+03  	1.81582300E+03  	2.55582600E+03  
1     	0      	1      	12    	9      	4      	8         	4         	1.207672401E-10 	1.954396325E-10 	2.37990000E+01  	4.38141600E+03  	3.17104200E+03  	1.21706000E+03  
1     	0      	1      	11    	10     	1      	8         	4         	5.395975701E-11 	7.407240845E-11 	2.37990000E+01  	4.38141600E+03  	3.17643600E+03  	1.21706000E+03  
1     	0      	1      	11    	3      	8      	8         	6         	9.783202927E-09 	1.289916613E-08 	2.37990000E+01  	4.38141600E+03  	1.83906000E+03  	2.55582600E+03  
1     	0      	1      	1     	0      	1      	8         	8         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	4.38141600E+03  	2.37990000E+01  	4.38141600E+03  
1     	0      	1      	19    	2      	17     	8         	0         	4.101978359E-14 	3.793491796E-14 	2.37990000E+01  	4.38141600E+03  	4.40840500E+03  	0.00000000E+00  
1     	0      	1      	9     	7      	2      	8         	6         	5.038707008E-08 	3.529269377E-08 	2.37990000E+01  	4.38141600E+03  	1.86497800E+03  	2.55582600E+03  
1     	0      	1      	1     	1      	0      	8         	8         	4.017576127E+01 	2.644627530E+01 	2.37990000E+01  	4.38141600E+03  	4.24020000E+01  	4.38141600E+03  
1     	0      	1      	8     	8      	1      	8         	6         	3.092674748E-08 	1.577182329E-08 	2.37990000E+01  	4.38141600E+03  	1.88141500E+03  	2.55582600E+03  
1     	0      	1      	19    	1      	18     	8         	2         	1.392547681E-14 	7.003535928E-15 	2.37990000E+01  	4.38141600E+03  	4.07290500E+03  	3.65118000E+02  
1     	0      	1      	13    	8      	5      	8         	4         	2.004869317E-10 	9.153800062E-11 	2.37990000E+01  	4.38141600E+03  	3.22655000E+03  	1.21706000E+03  
1     	0      	1      	17    	6      	11     	8         	0         	2.043066272E-13 	9.178293839E-14 	2.37990000E+01  	4.38141600E+03  	4.44457300E+03  	0.00000000E+00  
1     	0      	1      	14    	11     	4      	8         	0         	6.858299728E-13 	2.580627920E-13 	2.37990000E+01  	4.38141600E+03  	4.45563300E+03  	0.00000000E+00  
1     	0      	1      	20    	1      	20     	8         	2         	3.402765723E-14 	1.231217564E-14 	2.37990000E+01  	4.38141600E+03  	4.09309300E+03  	3.65118000E+02  
1     	0      	1      	2     	1      	2      	8         	8         	2.380311970E+01 	8.271154087E+00 	2.37990000E+01  	4.38141600E+03  	7.95130000E+01  	4.38141600E+03  
1     	0      	1      	10    	6      	5      	8         	6         	5.930290338E-08 	1.946883042E-08 	2.37990000E+01  	4.38141600E+03  	1.90901300E+03  	2.55582600E+03  
1     	0      	1      	20    	2      	19     	8         	0         	3.116402305E-15 	9.048781794E-16 	2.37990000E+01  	4.38141600E+03  	4.47368000E+03  	0.00000000E+00  
1     	0      	1      	16    	3      	14     	8         	4         	1.613547081E-12 	4.623016355E-13 	2.37990000E+01  	4.38141600E+03  	3.25761300E+03  	1.21706000E+03  
1     	0      	1      	13    	12     	1      	8         	0         	2.275350913E-13 	6.416710318E-14 	2.37990000E+01  	4.38141600E+03  	4.47586200E+03  	0.00000000E+00  
1     	0      	1      	13    	11     	2      	8         	2         	2.215943367E-12 	5.953060336E-13 	2.37990000E+01  	4.38141600E+03  	4.11444500E+03  	3.65118000E+02  
1     	0      	1      	11    	4      	7      	8         	6         	2.120147951E-08 	5.337198886E-09 	2.37990000E+01  	4.38141600E+03  	1.92883600E+03  	2.55582600E+03  
1     	1      	0      	15    	3      	12     	8         	4         	2.416002907E-12 	1.374939765E-10 	4.24020000E+01  	4.38141600E+03  	3.13736300E+03  	1.21706000E+03  
1     	1      	0      	14    	6      	9      	8         	4         	3.732834168E-11 	3.561635265E-10 	4.24020000E+01  	4.38141600E+03  	3.15265700E+03  	1.21706000E+03  
1     	1      	0      	18    	3      	16     	8         	2         	9.495614813E-14 	7.988628037E-13 	4.24020000E+01  	4.38141600E+03  	4.00628200E+03  	3.65118000E+02  
1     	1      	0      	13    	0      	13     	8         	6         	2.114028530E-09 	1.746773000E-08 	4.24020000E+01  	4.38141600E+03  	1.81582300E+03  	2.55582600E+03  
1     	1      	0      	12    	9      	4      	8         	4         	1.191086158E-10 	3.887186912E-10 	4.24020000E+01  	4.38141600E+03  	3.17104200E+03  	1.21706000E+03  
1     	1      	0      	11    	10     	1      	8         	4         	6.381717712E-11 	1.654994758E-10 	4.24020000E+01  	4.38141600E+03  	3.17643600E+03  	1.21706000E+03  
1     	1      	0      	11    	3      	8      	8         	6         	1.401141626E-08 	3.438502912E-08 	4.24020000E+01  	4.38141600E+03  	1.83906000E+03  	2.55582600E+03  
1     	1      	0      	1     	0      	1      	8         	8         	3.681451685E+01 	6.250340827E+01 	4.24020000E+01  	4.38141600E+03  	2.37990000E+01  	4.38141600E+03  
1     	1      	0      	19    	2      	17     	8         	0         	2.426665266E-14 	3.723136657E-14 	4.24020000E+01  	4.38141600E+03  	4.40840500E+03  	0.00000000E+00  
1     	1      	0      	9     	7      	2      	8         	6         	9.988486776E-08 	1.078592121E-07 	4.24020000E+01  	4.38141600E+03  	1.86497800E+03  	2.55582600E+03  
1     	1      	0      	1     	1      	0      	8         	8         	0.000000000E+00 	0.000000000E+00 	4.24020000E+01  	4.38141600E+03  	4.24020000E+01  	4.38141600E+03  
1     	1      	0      	8     	8      	1      	8         	6         	3.646853512E-08 	2.674215227E-08 	4.24020000E+01  	4.38141600E+03  	1.88141500E+03  	2.55582600E+03  
1     	1      	0      	19    	1      	18     	8         	2         	2.686112665E-14 	1.937153798E-14 	4.24020000E+01  	4.38141600E+03  	4.07290500E+03  	3.65118000E+02  
1     	1      	0      	13    	8      	5      	8         	4         	1.315018871E-10 	8.451277007E-11 	4.24020000E+01  	4.38141600E+03  	3.22655000E+03  	1.21706000E+03  
1     	1      	0      	17    	6      	11     	8         	0         	1.870442735E-13 	1.179216615E-13 	4.24020000E+01  	4.38141600E+03  	4.44457300E+03  	0.00000000E+00  
1     	1      	0      	14    	11     	4      	8         	0         	6.806584539E-13 	3.484281073E-13 	4.24020000E+01  	4.38141600E+03  	4.45563300E+03  	0.00000000E+00  
1     	1      	0      	20    	1      	20     	8         	2         	3.927852552E-14 	1.921036401E-14 	4.24020000E+01  	4.38141600E+03  	4.09309300E+03  	3.65118000E+02  
1     	1      	0      	2     	1      	2      	8         	8         	1.155870702E+01 	5.393803115E+00 	4.24020000E+01  	4.38141600E+03  	7.95130000E+01  	4.38141600E+03  
1     	1      	0      	10    	6      	5      	8         	6         	1.623406208E-07 	7.093978282E-08 	4.24020000E+01  	4.38141600E+03  	1.90901300E+03  	2.55582600E+03  
1     	1      	0      	20    	2      	19     	8         	0         	8.302424717E-15 	3.150835364E-15 	4.24020000E+01  	4.38141600E+03  	4.47368000E+03  	0.00000000E+00  
1     	1      	0      	16    	3      	14     	8         	4         	1.405478064E-12 	5.253217006E-13 	4.24020000E+01  	4.38141600E+03  	3.25761300E+03  	1.21706000E+03  
1     	1      	0      	13    	12     	1      	8         	0         	2.946288753E-13 	1.081491701E-13 	4.24020000E+01  	4.38141600E+03  	4.47586200E+03  	0.00000000E+00  
1     	1      	0      	13    	11     	2      	8         	2         	6.596512563E-12 	2.291133306E-12 	4.24020000E+01  	4.38141600E+03  	4.11444500E+03  	3.65118000E+02  
