j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	0     	0      	0      	7         	7         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	3.40776800E+03  	0.00000000E+00  	3.40776800E+03  
0     	0      	0      	1     	1      	1      	7         	7         	4.720341725E+01 	3.145397217E+01 	0.00000000E+00  	3.40776800E+03  	3.71580000E+01  	3.40776800E+03  
0     	0      	0      	2     	0      	2      	7         	7         	2.938295194E+01 	1.447519570E+01 	0.00000000E+00  	3.40776800E+03  	7.01330000E+01  	3.40776800E+03  
0     	0      	0      	2     	1      	1      	7         	7         	4.365622995E+00 	1.755821579E+00 	0.00000000E+00  	3.40776800E+03  	9.52450000E+01  	3.40776800E+03  
0     	0      	0      	2     	2      	0      	7         	7         	4.293427701E+00 	1.285967113E+00 	0.00000000E+00  	3.40776800E+03  	1.36588000E+02  	3.40776800E+03  
0     	0      	0      	3     	1      	3      	7         	7         	7.194508688E+00 	2.075146114E+00 	0.00000000E+00  	3.40776800E+03  	1.42331000E+02  	3.40776800E+03  
0     	0      	0      	7     	6      	2      	7         	5         	1.226262796E-05 	1.304270237E-05 	0.00000000E+00  	3.40776800E+03  	1.24676700E+03  	1.82559000E+03  
0     	0      	0      	7     	7      	1      	7         	5         	4.040324812E-05 	1.716496451E-06 	0.00000000E+00  	3.40776800E+03  	1.45109200E+03  	1.82559000E+03  
0     	0      	0      	8     	5      	3      	7         	5         	1.555982919E-05 	1.196780677E-05 	0.00000000E+00  	3.40776800E+03  	1.27224600E+03  	1.82559000E+03  
0     	0      	0      	8     	6      	2      	7         	5         	8.313036118E-05 	1.911282512E-06 	0.00000000E+00  	3.40776800E+03  	1.44209500E+03  	1.82559000E+03  
0     	0      	0      	9     	3      	7      	7         	5         	7.427749820E-06 	1.005412517E-05 	0.00000000E+00  	3.40776800E+03  	1.22495100E+03  	1.82559000E+03  
0     	0      	0      	9     	4      	6      	7         	5         	1.135897689E-05 	1.694709512E-06 	0.00000000E+00  	3.40776800E+03  	1.35327900E+03  	1.82559000E+03  
0     	0      	0      	9     	5      	5      	7         	5         	1.656206497E-03 	3.557496661E-04 	0.00000000E+00  	3.40776800E+03  	1.49358500E+03  	1.82559000E+03  
0     	0      	0      	9     	8      	2      	7         	3         	4.037808150E-06 	6.474758503E-07 	0.00000000E+00  	3.40776800E+03  	2.10006700E+03  	7.30236000E+02  
0     	0      	0      	10    	1      	9      	7         	5         	1.141788290E-06 	5.713003286E-07 	0.00000000E+00  	3.40776800E+03  	1.30025900E+03  	1.82559000E+03  
0     	0      	0      	10    	2      	8      	7         	5         	1.429863842E-05 	6.195547053E-07 	0.00000000E+00  	3.40776800E+03  	1.45142900E+03  	1.82559000E+03  
0     	0      	0      	10    	7      	3      	7         	3         	2.974453615E-06 	5.000347240E-07 	0.00000000E+00  	3.40776800E+03  	2.10969200E+03  	7.30236000E+02  
0     	0      	0      	10    	8      	2      	7         	3         	2.435507313E-08 	2.332157387E-08 	0.00000000E+00  	3.40776800E+03  	2.34367300E+03  	7.30236000E+02  
0     	0      	0      	10    	9      	1      	7         	1         	2.277252068E-08 	2.381742331E-09 	0.00000000E+00  	3.40776800E+03  	2.61036900E+03  	1.21706000E+02  
0     	0      	0      	10    	9      	1      	7         	3         	1.043131804E-09 	3.671223113E-10 	0.00000000E+00  	3.40776800E+03  	2.61036900E+03  	7.30236000E+02  
0     	0      	0      	11    	1      	11     	7         	5         	3.040075662E-06 	8.035604687E-07 	0.00000000E+00  	3.40776800E+03  	1.33216600E+03  	1.82559000E+03  
0     	0      	0      	11    	6      	6      	7         	3         	2.707503369E-07 	6.728438406E-08 	0.00000000E+00  	3.40776800E+03  	2.18118400E+03  	7.30236000E+02  
0     	0      	0      	11    	8      	4      	7         	1         	4.985966577E-08 	5.257431718E-09 	0.00000000E+00  	3.40776800E+03  	2.61244600E+03  	1.21706000E+02  
0     	0      	0      	11    	8      	4      	7         	3         	6.596805786E-10 	2.421194109E-10 	0.00000000E+00  	3.40776800E+03  	2.61244600E+03  	7.30236000E+02  
0     	0      	0      	12    	3      	9      	7         	3         	1.350451647E-07 	2.634059293E-08 	0.00000000E+00  	3.40776800E+03  	2.13853700E+03  	7.30236000E+02  
0     	0      	0      	12    	4      	8      	7         	3         	1.525541251E-08 	5.870288173E-09 	0.00000000E+00  	3.40776800E+03  	2.24622800E+03  	7.30236000E+02  
0     	0      	0      	12    	5      	7      	7         	3         	1.344309153E-09 	1.266434293E-09 	0.00000000E+00  	3.40776800E+03  	2.34229100E+03  	7.30236000E+02  
0     	0      	0      	12    	6      	6      	7         	1         	1.712254264E-06 	1.150227545E-07 	0.00000000E+00  	3.40776800E+03  	2.48386500E+03  	1.21706000E+02  
0     	0      	0      	12    	7      	5      	7         	1         	1.161680807E-08 	1.601959507E-09 	0.00000000E+00  	3.40776800E+03  	2.67629300E+03  	1.21706000E+02  
0     	0      	0      	12    	7      	5      	7         	3         	1.580373190E-09 	1.556745089E-09 	0.00000000E+00  	3.40776800E+03  	2.67629300E+03  	7.30236000E+02  
0     	0      	0      	13    	2      	12     	7         	3         	4.395621533E-07 	5.798362751E-08 	0.00000000E+00  	3.40776800E+03  	2.05778300E+03  	7.30236000E+02  
0     	0      	0      	13    	3      	11     	7         	3         	4.896586908E-09 	2.341181556E-09 	0.00000000E+00  	3.40776800E+03  	2.27361500E+03  	7.30236000E+02  
0     	0      	0      	13    	4      	10     	7         	1         	2.165091734E-07 	1.362329153E-08 	0.00000000E+00  	3.40776800E+03  	2.46268300E+03  	1.21706000E+02  
0     	0      	0      	13    	5      	9      	7         	1         	1.442364330E-08 	1.646902399E-09 	0.00000000E+00  	3.40776800E+03  	2.63228600E+03  	1.21706000E+02  
0     	0      	0      	13    	5      	9      	7         	3         	7.772585040E-10 	4.096529786E-10 	0.00000000E+00  	3.40776800E+03  	2.63228600E+03  	7.30236000E+02  
0     	0      	0      	13    	6      	8      	7         	3         	3.259500137E-10 	1.011600946E-09 	0.00000000E+00  	3.40776800E+03  	2.80330200E+03  	7.30236000E+02  
0     	0      	0      	14    	0      	14     	7         	3         	1.358121548E-07 	2.031555644E-08 	0.00000000E+00  	3.40776800E+03  	2.08548400E+03  	7.30236000E+02  
0     	0      	0      	14    	1      	13     	7         	3         	1.468932339E-10 	1.468363151E-10 	0.00000000E+00  	3.40776800E+03  	2.34726000E+03  	7.30236000E+02  
0     	0      	0      	14    	2      	12     	7         	1         	1.088002347E-08 	1.024277566E-09 	0.00000000E+00  	3.40776800E+03  	2.58278900E+03  	1.21706000E+02  
0     	0      	0      	14    	2      	12     	7         	3         	1.578697568E-10 	2.867880692E-11 	0.00000000E+00  	3.40776800E+03  	2.58278900E+03  	7.30236000E+02  
0     	0      	0      	14    	3      	11     	7         	3         	6.788312440E-11 	1.883039522E-10 	0.00000000E+00  	3.40776800E+03  	2.78742200E+03  	7.30236000E+02  
0     	0      	0      	15    	2      	14     	7         	1         	6.471762634E-10 	8.138069210E-11 	0.00000000E+00  	3.40776800E+03  	2.65530200E+03  	1.21706000E+02  
0     	0      	0      	15    	2      	14     	7         	3         	9.297727728E-12 	6.962755369E-12 	0.00000000E+00  	3.40776800E+03  	2.65530200E+03  	7.30236000E+02  
0     	0      	0      	16    	0      	16     	7         	1         	7.297045117E-10 	1.025429565E-10 	0.00000000E+00  	3.40776800E+03  	2.68046800E+03  	1.21706000E+02  
0     	0      	0      	16    	0      	16     	7         	3         	4.675247870E-11 	4.842987253E-11 	0.00000000E+00  	3.40776800E+03  	2.68046800E+03  	7.30236000E+02  
1     	1      	1      	0     	0      	0      	7         	7         	1.508260936E+01 	2.511387939E+01 	3.71580000E+01  	3.40776800E+03  	0.00000000E+00  	3.40776800E+03  
1     	1      	1      	1     	1      	1      	7         	7         	0.000000000E+00 	0.000000000E+00 	3.71580000E+01  	3.40776800E+03  	3.71580000E+01  	3.40776800E+03  
1     	1      	1      	2     	0      	2      	7         	7         	3.496393304E+01 	2.429252240E+01 	3.71580000E+01  	3.40776800E+03  	7.01330000E+01  	3.40776800E+03  
1     	1      	1      	2     	1      	1      	7         	7         	1.687171598E+01 	9.233003387E+00 	3.71580000E+01  	3.40776800E+03  	9.52450000E+01  	3.40776800E+03  
1     	1      	1      	2     	2      	0      	7         	7         	9.188926320E+00 	3.579716202E+00 	3.71580000E+01  	3.40776800E+03  	1.36588000E+02  	3.40776800E+03  
1     	1      	1      	3     	1      	3      	7         	7         	5.681328746E+00 	2.120213927E+00 	3.71580000E+01  	3.40776800E+03  	1.42331000E+02  	3.40776800E+03  
1     	1      	1      	7     	6      	2      	7         	5         	2.702186427E-05 	4.265192527E-05 	3.71580000E+01  	3.40776800E+03  	1.24676700E+03  	1.82559000E+03  
1     	1      	1      	7     	7      	1      	7         	5         	3.506479422E-05 	1.255145245E-08 	3.71580000E+01  	3.40776800E+03  	1.45109200E+03  	1.82559000E+03  
1     	1      	1      	8     	5      	3      	7         	5         	5.194383816E-05 	6.308618526E-05 	3.71580000E+01  	3.40776800E+03  	1.27224600E+03  	1.82559000E+03  
1     	1      	1      	8     	6      	2      	7         	5         	8.579059990E-05 	4.622929253E-07 	3.71580000E+01  	3.40776800E+03  	1.44209500E+03  	1.82559000E+03  
1     	1      	1      	9     	3      	7      	7         	5         	1.177890809E-05 	2.270812062E-05 	3.71580000E+01  	3.40776800E+03  	1.22495100E+03  	1.82559000E+03  
1     	1      	1      	9     	4      	6      	7         	5         	2.868701790E-05 	1.071980363E-05 	3.71580000E+01  	3.40776800E+03  	1.35327900E+03  	1.82559000E+03  
1     	1      	1      	9     	5      	5      	7         	5         	1.545081690E-04 	8.783363436E-06 	3.71580000E+01  	3.40776800E+03  	1.49358500E+03  	1.82559000E+03  
1     	1      	1      	9     	8      	2      	7         	3         	4.904769613E-05 	6.618396524E-06 	3.71580000E+01  	3.40776800E+03  	2.10006700E+03  	7.30236000E+02  
1     	1      	1      	9     	9      	1      	7         	3         	3.127705183E-08 	2.572458547E-08 	3.71580000E+01  	3.40776800E+03  	2.36750000E+03  	7.30236000E+02  
1     	1      	1      	10    	1      	9      	7         	5         	1.379521890E-06 	1.199300780E-06 	3.71580000E+01  	3.40776800E+03  	1.30025900E+03  	1.82559000E+03  
1     	1      	1      	10    	2      	8      	7         	5         	1.100226210E-05 	3.134415484E-09 	3.71580000E+01  	3.40776800E+03  	1.45142900E+03  	1.82559000E+03  
1     	1      	1      	10    	7      	3      	7         	3         	5.973931843E-05 	8.417732872E-06 	3.71580000E+01  	3.40776800E+03  	2.10969200E+03  	7.30236000E+02  
1     	1      	1      	10    	8      	2      	7         	3         	1.284913812E-07 	8.263676734E-08 	3.71580000E+01  	3.40776800E+03  	2.34367300E+03  	7.30236000E+02  
1     	1      	1      	10    	9      	1      	7         	1         	1.251203850E-07 	1.137084630E-08 	3.71580000E+01  	3.40776800E+03  	2.61036900E+03  	1.21706000E+02  
1     	1      	1      	10    	9      	1      	7         	3         	3.777134482E-09 	5.121013968E-10 	3.71580000E+01  	3.40776800E+03  	2.61036900E+03  	7.30236000E+02  
1     	1      	1      	11    	1      	11     	7         	5         	3.680304262E-06 	2.010758588E-06 	3.71580000E+01  	3.40776800E+03  	1.33216600E+03  	1.82559000E+03  
1     	1      	1      	11    	2      	10     	7         	5         	1.670798050E-04 	3.946425042E-05 	3.71580000E+01  	3.40776800E+03  	1.53446500E+03  	1.82559000E+03  
1     	1      	1      	11    	6      	6      	7         	3         	2.802907345E-06 	5.631211867E-07 	3.71580000E+01  	3.40776800E+03  	2.18118400E+03  	7.30236000E+02  
1     	1      	1      	11    	7      	5      	7         	3         	7.871941462E-08 	7.455402520E-08 	3.71580000E+01  	3.40776800E+03  	2.37990000E+03  	7.30236000E+02  
1     	1      	1      	11    	8      	4      	7         	1         	3.759100329E-07 	3.442298999E-08 	3.71580000E+01  	3.40776800E+03  	2.61244600E+03  	1.21706000E+02  
1     	1      	1      	11    	8      	4      	7         	3         	3.196503427E-09 	4.634956100E-10 	3.71580000E+01  	3.40776800E+03  	2.61244600E+03  	7.30236000E+02  
1     	1      	1      	11    	9      	3      	7         	3         	6.961654390E-10 	2.756804211E-09 	3.71580000E+01  	3.40776800E+03  	2.87815400E+03  	7.30236000E+02  
1     	1      	1      	12    	3      	9      	7         	3         	7.466043673E-07 	1.204859772E-07 	3.71580000E+01  	3.40776800E+03  	2.13853700E+03  	7.30236000E+02  
1     	1      	1      	12    	4      	8      	7         	3         	3.706993515E-08 	1.098388797E-08 	3.71580000E+01  	3.40776800E+03  	2.24622800E+03  	7.30236000E+02  
1     	1      	1      	12    	5      	7      	7         	3         	8.227831350E-09 	5.221245711E-09 	3.71580000E+01  	3.40776800E+03  	2.34229100E+03  	7.30236000E+02  
1     	1      	1      	12    	6      	6      	7         	1         	4.895823349E-06 	2.936314113E-07 	3.71580000E+01  	3.40776800E+03  	2.48386500E+03  	1.21706000E+02  
1     	1      	1      	12    	7      	5      	7         	1         	1.244746569E-07 	1.461955276E-08 	3.71580000E+01  	3.40776800E+03  	2.67629300E+03  	1.21706000E+02  
