j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	0     	0      	0      	1         	1         	1.418129840E+02 	1.418129840E+02 	0.00000000E+00  	1.21706000E+02  	0.00000000E+00  	1.21706000E+02  
0     	0      	0      	1     	1      	1      	1         	1         	2.578166581E+01 	1.717959940E+01 	0.00000000E+00  	1.21706000E+02  	3.71580000E+01  	1.21706000E+02  
0     	0      	0      	2     	0      	2      	1         	1         	7.964921391E+00 	3.923832980E+00 	0.00000000E+00  	1.21706000E+02  	7.01330000E+01  	1.21706000E+02  
0     	0      	0      	2     	1      	1      	1         	1         	2.193437344E+00 	8.821844270E-01 	0.00000000E+00  	1.21706000E+02  	9.52450000E+01  	1.21706000E+02  
0     	0      	0      	2     	2      	0      	1         	1         	1.628368412E+00 	4.877287730E-01 	0.00000000E+00  	1.21706000E+02  	1.36588000E+02  	1.21706000E+02  
0     	0      	0      	3     	1      	3      	1         	1         	6.273685627E-01 	1.809548770E-01 	0.00000000E+00  	1.21706000E+02  	1.42331000E+02  	1.21706000E+02  
1     	1      	1      	0     	0      	0      	1         	1         	8.556100594E+00 	1.424666470E+01 	3.71580000E+01  	1.21706000E+02  	0.00000000E+00  	1.21706000E+02  
1     	1      	1      	1     	1      	1      	1         	1         	1.317648310E+02 	1.317648310E+02 	3.71580000E+01  	1.21706000E+02  	3.71580000E+01  	1.21706000E+02  
1     	1      	1      	2     	0      	2      	1         	1         	2.761945439E+01 	1.918966650E+01 	3.71580000E+01  	1.21706000E+02  	7.01330000E+01  	1.21706000E+02  
1     	1      	1      	2     	1      	1      	1         	1         	1.298096010E+01 	7.103797190E+00 	3.71580000E+01  	1.21706000E+02  	9.52450000E+01  	1.21706000E+02  
1     	1      	1      	2     	2      	0      	1         	1         	5.959682615E+00 	2.321704590E+00 	3.71580000E+01  	1.21706000E+02  	1.36588000E+02  	1.21706000E+02  
1     	1      	1      	3     	1      	3      	1         	1         	2.571230318E+00 	9.595569230E-01 	3.71580000E+01  	1.21706000E+02  	1.42331000E+02  	1.21706000E+02  
2     	0      	2      	0     	0      	0      	1         	1         	1.607183688E+00 	4.856646940E+00 	7.01330000E+01  	1.21706000E+02  	0.00000000E+00  	1.21706000E+02  
2     	0      	2      	1     	1      	1      	1         	1         	1.646720095E+01 	2.571092340E+01 	7.01330000E+01  	1.21706000E+02  	3.71580000E+01  	1.21706000E+02  
2     	0      	2      	2     	0      	2      	1         	1         	1.357361570E+02 	1.357361570E+02 	7.01330000E+01  	1.21706000E+02  	7.01330000E+01  	1.21706000E+02  
2     	0      	2      	2     	1      	1      	1         	1         	2.295438788E+01 	1.729409850E+01 	7.01330000E+01  	1.21706000E+02  	9.52450000E+01  	1.21706000E+02  
2     	0      	2      	2     	2      	0      	1         	1         	3.133806079E+00 	1.593265430E+00 	7.01330000E+01  	1.21706000E+02  	1.36588000E+02  	1.21706000E+02  
2     	0      	2      	3     	1      	3      	1         	1         	9.031908641E+00 	4.372376350E+00 	7.01330000E+01  	1.21706000E+02  	1.42331000E+02  	1.21706000E+02  
2     	0      	2      	3     	2      	2      	1         	1         	1.614738700E+00 	4.836496090E-01 	7.01330000E+01  	1.21706000E+02  	2.06720000E+02  	1.21706000E+02  
2     	0      	2      	4     	0      	4      	1         	1         	8.637048935E-01 	2.339013930E-01 	7.01330000E+01  	1.21706000E+02  	2.22310000E+02  	1.21706000E+02  
2     	1      	1      	0     	0      	0      	1         	1         	4.389893382E-01 	2.451374650E+00 	9.52450000E+01  	1.21706000E+02  	0.00000000E+00  	1.21706000E+02  
