j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	0     	0      	0      	5         	5         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	1.82559000E+03  	0.00000000E+00  	1.82559000E+03  
0     	0      	0      	1     	1      	1      	5         	5         	5.179717680E+01 	3.451502142E+01 	0.00000000E+00  	1.82559000E+03  	3.71580000E+01  	1.82559000E+03  
0     	0      	0      	2     	0      	2      	5         	5         	2.681768423E+01 	1.321144411E+01 	0.00000000E+00  	1.82559000E+03  	7.01330000E+01  	1.82559000E+03  
0     	0      	0      	2     	1      	1      	5         	5         	4.344097477E+00 	1.747164173E+00 	0.00000000E+00  	1.82559000E+03  	9.52450000E+01  	1.82559000E+03  
0     	0      	0      	2     	2      	0      	5         	5         	3.699402515E+00 	1.108044737E+00 	0.00000000E+00  	1.82559000E+03  	1.36588000E+02  	1.82559000E+03  
0     	0      	0      	3     	1      	3      	5         	5         	5.088376000E+00 	1.467664317E+00 	0.00000000E+00  	1.82559000E+03  	1.42331000E+02  	1.82559000E+03  
0     	0      	0      	5     	5      	1      	5         	3         	4.352203341E-03 	3.987679710E-03 	0.00000000E+00  	1.82559000E+03  	7.57732000E+02  	7.30236000E+02  
0     	0      	0      	6     	4      	2      	5         	3         	6.811806082E-03 	6.753357200E-03 	0.00000000E+00  	1.82559000E+03  	7.64401000E+02  	7.30236000E+02  
0     	0      	0      	6     	5      	1      	5         	3         	3.479739966E-06 	1.357751777E-04 	0.00000000E+00  	1.82559000E+03  	9.03800000E+02  	7.30236000E+02  
0     	0      	0      	6     	6      	0      	5         	1         	8.402733356E-03 	1.072254918E-03 	0.00000000E+00  	1.82559000E+03  	1.07653100E+03  	1.21706000E+02  
0     	0      	0      	6     	6      	0      	5         	3         	4.336919338E-05 	3.404495982E-05 	0.00000000E+00  	1.82559000E+03  	1.07653100E+03  	7.30236000E+02  
0     	0      	0      	7     	2      	6      	5         	3         	7.825618380E-03 	4.481675204E-03 	0.00000000E+00  	1.82559000E+03  	7.12042000E+02  	7.30236000E+02  
0     	0      	0      	7     	3      	5      	5         	3         	2.860286282E-04 	6.529020183E-04 	0.00000000E+00  	1.82559000E+03  	8.20944000E+02  	7.30236000E+02  
0     	0      	0      	7     	4      	4      	5         	3         	1.892028860E-05 	1.765544029E-08 	0.00000000E+00  	1.82559000E+03  	9.35278000E+02  	7.30236000E+02  
0     	0      	0      	7     	5      	3      	5         	1         	3.397112818E-02 	4.304997801E-03 	0.00000000E+00  	1.82559000E+03  	1.07492400E+03  	1.21706000E+02  
0     	0      	0      	7     	5      	3      	5         	3         	8.502359410E-05 	6.528555987E-05 	0.00000000E+00  	1.82559000E+03  	1.07492400E+03  	7.30236000E+02  
0     	0      	0      	7     	6      	2      	5         	1         	7.631002041E-05 	2.440192852E-05 	0.00000000E+00  	1.82559000E+03  	1.24676700E+03  	1.21706000E+02  
0     	0      	0      	7     	6      	2      	5         	3         	5.794531468E-06 	2.129398548E-05 	0.00000000E+00  	1.82559000E+03  	1.24676700E+03  	7.30236000E+02  
0     	0      	0      	8     	0      	8      	5         	3         	8.414404459E-04 	6.742971084E-04 	0.00000000E+00  	1.82559000E+03  	7.45781000E+02  	7.30236000E+02  
0     	0      	0      	8     	1      	7      	5         	3         	1.867708953E-06 	2.719283447E-05 	0.00000000E+00  	1.82559000E+03  	8.86960000E+02  	7.30236000E+02  
0     	0      	0      	8     	2      	6      	5         	3         	1.835151735E-05 	2.437519613E-06 	0.00000000E+00  	1.82559000E+03  	9.90412000E+02  	7.30236000E+02  
0     	0      	0      	8     	3      	5      	5         	1         	1.040523143E-01 	1.233424803E-02 	0.00000000E+00  	1.82559000E+03  	1.05917500E+03  	1.21706000E+02  
0     	0      	0      	8     	3      	5      	5         	3         	1.798708878E-05 	1.096840774E-05 	0.00000000E+00  	1.82559000E+03  	1.05917500E+03  	7.30236000E+02  
0     	0      	0      	8     	4      	4      	5         	1         	3.860087054E-03 	6.682471630E-04 	0.00000000E+00  	1.82559000E+03  	1.14191100E+03  	1.21706000E+02  
0     	0      	0      	8     	4      	4      	5         	3         	6.014290093E-05 	9.883991330E-05 	0.00000000E+00  	1.82559000E+03  	1.14191100E+03  	7.30236000E+02  
