j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	12    	6      	6      	6         	0         	2.942473214E-08 	2.913844690E-06 	0.00000000E+00  	2.55582600E+03  	2.48386500E+03  	0.00000000E+00  
0     	0      	0      	8     	5      	3      	6         	4         	1.923732148E-06 	6.775744628E-05 	0.00000000E+00  	2.55582600E+03  	1.27224600E+03  	1.21706000E+03  
0     	0      	0      	12    	3      	9      	6         	2         	1.043888452E-08 	8.626475049E-08 	0.00000000E+00  	2.55582600E+03  	2.13853700E+03  	3.65118000E+02  
0     	0      	0      	10    	1      	9      	6         	4         	1.946825692E-07 	7.236947394E-07 	0.00000000E+00  	2.55582600E+03  	1.30025900E+03  	1.21706000E+03  
0     	0      	0      	11    	6      	6      	6         	2         	6.025151734E-08 	7.763681465E-08 	0.00000000E+00  	2.55582600E+03  	2.18118400E+03  	3.65118000E+02  
0     	0      	0      	11    	1      	11     	6         	4         	2.562166315E-07 	3.043692644E-07 	0.00000000E+00  	2.55582600E+03  	1.33216600E+03  	1.21706000E+03  
0     	0      	0      	0     	0      	0      	6         	6         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	2.55582600E+03  	0.00000000E+00  	2.55582600E+03  
0     	0      	0      	9     	4      	6      	6         	4         	1.094816715E-06 	7.843988928E-07 	0.00000000E+00  	2.55582600E+03  	1.35327900E+03  	1.21706000E+03  
0     	0      	0      	14    	2      	12     	6         	0         	9.562045613E-10 	5.348930379E-10 	0.00000000E+00  	2.55582600E+03  	2.58278900E+03  	0.00000000E+00  
0     	0      	0      	1     	1      	1      	6         	6         	4.216828293E+01 	1.966162808E+01 	0.00000000E+00  	2.55582600E+03  	3.71580000E+01  	2.55582600E+03  
0     	0      	0      	10    	9      	1      	6         	0         	3.510161351E-09 	1.241039901E-09 	0.00000000E+00  	2.55582600E+03  	2.61036900E+03  	0.00000000E+00  
0     	0      	0      	12    	4      	8      	6         	2         	7.757995037E-09 	2.703468372E-09 	0.00000000E+00  	2.55582600E+03  	2.24622800E+03  	3.65118000E+02  
0     	0      	0      	11    	8      	4      	6         	0         	8.341130849E-09 	2.860062044E-09 	0.00000000E+00  	2.55582600E+03  	2.61244600E+03  	0.00000000E+00  
