! THERMAL RATE COEFFICIENTS (cm^3 s^-1)

Temperature (K):           10.0           15.0           20.0           25.0           30.0           40.0           50.0           60.0           70.0           80.0          100.0          150.0          200.0          300.0          400.0          500.0          800.0         1000.0         1200.0         1500.0         2000.0

J1  KA1 KC1 J1p KA1p KC1p
  3   3   1   4    0   4   1.376068E-13   2.651203E-13   5.216232E-13   9.729247E-13   1.246313E-12   1.936306E-12   2.903188E-12   5.440119E-12   2.227889E-12   1.585023E-12   1.271102E-12   2.635245E-12   4.482567E-12   9.287492E-12   4.331307E-12   6.984015E-12   5.589752E-12   9.050358E-12   2.232976E-11   1.307437E-11   1.054549E-11
  3   3   1   4    1   3   1.217318E-15   2.475520E-15   3.369067E-15   4.968507E-15   6.140431E-15   8.725852E-15   1.401355E-14   4.462697E-14   5.524290E-15   7.210448E-13   1.460250E-12   4.263123E-14   1.147499E-13   2.583273E-13   5.137869E-12   1.193731E-11   5.150283E-13   1.534177E-11   2.994964E-12   2.362683E-11   1.472948E-12
  4   0   4   0    0   0   2.046864E-13   2.139326E-13   2.658434E-13   5.135696E-13   6.658350E-13   1.026706E-12   1.130029E-12   1.974099E-12   7.977522E-13   3.881181E-13   5.758682E-13   7.709395E-14   2.046718E-13   5.161723E-13   4.618411E-12   4.322294E-12   1.489628E-11   5.502724E-12   2.053440E-12   7.420333E-12   6.787240E-12
  4   0   4   1    1   1   2.861599E-13   5.512886E-13   8.489843E-13   8.969675E-13   1.183899E-12   2.313614E-12   3.885618E-12   6.899017E-12   3.528685E-12   4.821998E-12   3.708286E-12   1.992464E-13   3.421856E-13   1.008631E-12   1.178687E-11   1.329973E-11   5.145363E-11   1.292928E-11   3.156576E-11   1.611832E-11   3.322080E-11
  4   0   4   2    0   2   1.765307E-12   1.688945E-12   2.298381E-12   4.234597E-12   4.225108E-12   8.054356E-12   1.408829E-11   2.570070E-11   4.243900E-12   1.515159E-11   6.938325E-12   6.712038E-13   1.058878E-12   2.803375E-12   1.602288E-11   2.941833E-11   1.761860E-11   3.106722E-11   4.373526E-11   3.233418E-11   1.446929E-11
  4   0   4   2    1   1   3.756505E-13   3.178226E-13   4.636200E-13   7.042578E-13   6.479804E-13   8.973816E-13   1.149332E-12   5.460544E-12   1.505999E-12   3.023937E-12   3.585943E-12   1.209225E-12   2.405419E-12   4.054393E-12   1.876690E-11   1.606454E-11   1.463304E-11   1.923133E-11   4.302475E-11   2.421871E-11   5.028922E-11
  4   0   4   2    2   0   2.156514E-12   2.530505E-12   3.319329E-12   5.193057E-12   4.305896E-12   4.614964E-12   4.997899E-12   1.129737E-11   3.768397E-12   8.168941E-13   1.166460E-12   8.781108E-13   2.056069E-12   4.425761E-12   1.002330E-11   1.320985E-11   8.933270E-11   1.601426E-11   8.144850E-11   1.670007E-11   5.746312E-11
  4   0   4   3    1   3   3.405176E-13   6.707869E-13   7.914190E-13   1.338790E-12   2.342654E-12   3.470551E-12   6.088357E-12   1.749841E-11   2.343955E-12   7.101637E-11   4.705696E-11   1.731050E-12   3.754941E-12   8.956169E-12   1.832939E-10   1.865418E-10   1.462904E-10   1.331304E-10   1.078618E-10   1.719180E-10   2.090755E-10
  4   0   4   3    2   2   8.854971E-14   1.235892E-13   1.978078E-13   3.969692E-13   3.629680E-13   6.781223E-13   7.390736E-13   3.104888E-13   1.016340E-13   4.831984E-13   1.003302E-12   4.621160E-14   8.553497E-14   1.998260E-13   4.170869E-12   1.069739E-11   1.492121E-12   1.287332E-11   2.652200E-12   1.473021E-11   2.525659E-12
  4   1   3   0    0   0   2.250429E-13   3.205556E-13   3.422214E-13   4.363342E-13   4.333136E-13   5.431011E-13   1.109842E-12   1.531338E-12   1.827271E-12   6.213440E-13   4.654089E-13   1.545055E-12   3.341757E-12   7.017917E-12   5.310430E-12   2.821836E-12   3.009180E-11   1.497609E-12   2.006245E-11   3.118878E-12   4.179101E-11
  4   1   3   1    1   1   2.256591E-14   2.580126E-14   3.073249E-14   5.621874E-14   6.896741E-14   7.641429E-14   1.010568E-13   2.815901E-13   4.670337E-14   1.094783E-13   1.673799E-13   2.601027E-13   4.986301E-13   1.542376E-12   8.152219E-13   2.670947E-12   3.836316E-12   3.270678E-12   1.073284E-11   4.043783E-12   1.395463E-11
  4   1   3   2    0   2   5.345098E-13   8.142230E-13   7.160624E-13   8.564713E-13   9.725816E-13   1.078696E-12   1.874449E-12   5.330288E-12   1.273153E-12   1.104889E-12   8.400205E-13   2.164991E-13   3.587245E-13   6.199119E-13   4.312278E-12   7.756056E-12   2.899235E-11   8.948520E-12   7.121037E-11   9.453562E-12   2.668601E-11
