j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	1     	1      	1      	1         	1         	3.018106678E+01 	2.446964268E+01 	0.00000000E+00  	1.21706000E+02  	3.71580000E+01  	1.21706000E+02  
0     	0      	0      	2     	0      	2      	1         	1         	8.230487445E+00 	5.633360616E+00 	0.00000000E+00  	1.21706000E+02  	7.01330000E+01  	1.21706000E+02  
0     	0      	0      	2     	1      	1      	1         	1         	2.146434760E+00 	1.303011060E+00 	0.00000000E+00  	1.21706000E+02  	9.52450000E+01  	1.21706000E+02  
0     	0      	0      	2     	2      	0      	1         	1         	2.001331290E+00 	1.011654367E+00 	0.00000000E+00  	1.21706000E+02  	1.36588000E+02  	1.21706000E+02  
0     	0      	0      	3     	1      	3      	1         	1         	6.992173481E-01 	3.450115975E-01 	0.00000000E+00  	1.21706000E+02  	1.42331000E+02  	1.21706000E+02  
0     	0      	0      	3     	2      	2      	1         	1         	2.343204013E-02 	8.981254534E-03 	0.00000000E+00  	1.21706000E+02  	2.06720000E+02  	1.21706000E+02  
0     	0      	0      	4     	0      	4      	1         	1         	3.479386631E-01 	1.260173759E-01 	0.00000000E+00  	1.21706000E+02  	2.22310000E+02  	1.21706000E+02  
0     	0      	0      	4     	1      	3      	1         	1         	5.461773793E-02 	1.645769176E-02 	0.00000000E+00  	1.21706000E+02  	2.76099000E+02  	1.21706000E+02  
0     	0      	0      	3     	3      	1      	1         	1         	9.021968009E-02 	2.621379171E-02 	0.00000000E+00  	1.21706000E+02  	2.87340000E+02  	1.21706000E+02  
0     	0      	0      	4     	2      	2      	1         	1         	1.619078092E-02 	4.292202102E-03 	0.00000000E+00  	1.21706000E+02  	3.16579000E+02  	1.21706000E+02  
0     	0      	0      	5     	1      	5      	1         	1         	3.481026304E-02 	8.941220320E-03 	0.00000000E+00  	1.21706000E+02  	3.26971000E+02  	1.21706000E+02  
1     	1      	1      	0     	0      	0      	1         	1         	1.004955777E+01 	1.270405126E+01 	3.71580000E+01  	1.21706000E+02  	0.00000000E+00  	1.21706000E+02  
1     	1      	1      	2     	0      	2      	1         	1         	2.122392406E+01 	1.759990627E+01 	3.71580000E+01  	1.21706000E+02  	7.01330000E+01  	1.21706000E+02  
1     	1      	1      	2     	1      	1      	1         	1         	1.256020219E+01 	9.130424461E+00 	3.71580000E+01  	1.21706000E+02  	9.52450000E+01  	1.21706000E+02  
1     	1      	1      	2     	2      	0      	1         	1         	5.558297795E+00 	3.309662208E+00 	3.71580000E+01  	1.21706000E+02  	1.36588000E+02  	1.21706000E+02  
1     	1      	1      	3     	1      	3      	1         	1         	2.375517226E+00 	1.377903768E+00 	3.71580000E+01  	1.21706000E+02  	1.42331000E+02  	1.21706000E+02  
1     	1      	1      	3     	2      	2      	1         	1         	4.520555925E-01 	1.996740168E-01 	3.71580000E+01  	1.21706000E+02  	2.06720000E+02  	1.21706000E+02  
1     	1      	1      	4     	0      	4      	1         	1         	4.329931936E-01 	1.799827183E-01 	3.71580000E+01  	1.21706000E+02  	2.22310000E+02  	1.21706000E+02  
1     	1      	1      	4     	1      	3      	1         	1         	1.309528216E-01 	4.472464019E-02 	3.71580000E+01  	1.21706000E+02  	2.76099000E+02  	1.21706000E+02  
1     	1      	1      	3     	3      	1      	1         	1         	2.785832648E-01 	9.153108738E-02 	3.71580000E+01  	1.21706000E+02  	2.87340000E+02  	1.21706000E+02  
1     	1      	1      	4     	2      	2      	1         	1         	5.577425442E-02 	1.662523164E-02 	3.71580000E+01  	1.21706000E+02  	3.16579000E+02  	1.21706000E+02  
1     	1      	1      	5     	1      	5      	1         	1         	9.553175327E-02 	2.753830097E-02 	3.71580000E+01  	1.21706000E+02  	3.26971000E+02  	1.21706000E+02  
2     	0      	2      	0     	0      	0      	1         	1         	1.775426848E+00 	2.835648969E+00 	7.01330000E+01  	1.21706000E+02  	0.00000000E+00  	1.21706000E+02  
2     	0      	2      	1     	1      	1      	1         	1         	1.402863638E+01 	1.724793447E+01 	7.01330000E+01  	1.21706000E+02  	3.71580000E+01  	1.21706000E+02  
2     	0      	2      	2     	1      	1      	1         	1         	2.143810753E+01 	1.856013619E+01 	7.01330000E+01  	1.21706000E+02  	9.52450000E+01  	1.21706000E+02  
2     	0      	2      	2     	2      	0      	1         	1         	2.375444186E+00 	1.655726999E+00 	7.01330000E+01  	1.21706000E+02  	1.36588000E+02  	1.21706000E+02  
2     	0      	2      	3     	1      	3      	1         	1         	1.020531575E+01 	6.914539405E+00 	7.01330000E+01  	1.21706000E+02  	1.42331000E+02  	1.21706000E+02  
2     	0      	2      	3     	2      	2      	1         	1         	1.838567292E+00 	9.293826119E-01 	7.01330000E+01  	1.21706000E+02  	2.06720000E+02  	1.21706000E+02  
