j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	1     	0      	1      	1         	1         	1.366173611E+02 	1.366173611E+02 	2.37990000E+01  	1.21706000E+02  	2.37990000E+01  	1.21706000E+02  
1     	0      	1      	1     	1      	0      	1         	1         	2.610530725E+01 	2.610530725E+01 	2.37990000E+01  	1.21706000E+02  	4.24020000E+01  	1.21706000E+02  
1     	0      	1      	2     	1      	2      	1         	1         	9.183671627E+00 	9.183671627E+00 	2.37990000E+01  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
1     	0      	1      	2     	2      	1      	1         	1         	7.872600918E-01 	7.872600918E-01 	2.37990000E+01  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
1     	0      	1      	3     	0      	3      	1         	1         	7.587745582E-01 	7.587745582E-01 	2.37990000E+01  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
1     	0      	1      	3     	1      	2      	1         	1         	1.953372342E-01 	1.953372342E-01 	2.37990000E+01  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
1     	1      	0      	1     	0      	1      	1         	1         	4.043116180E+01 	4.043116180E+01 	4.24020000E+01  	1.21706000E+02  	2.37990000E+01  	1.21706000E+02  
1     	1      	0      	1     	1      	0      	1         	1         	1.250378172E+02 	1.250378172E+02 	4.24020000E+01  	1.21706000E+02  	4.24020000E+01  	1.21706000E+02  
1     	1      	0      	2     	1      	2      	1         	1         	1.305339133E+01 	1.305339133E+01 	4.24020000E+01  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
1     	1      	0      	2     	2      	1      	1         	1         	3.560600164E+00 	3.560600164E+00 	4.24020000E+01  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
1     	1      	0      	3     	0      	3      	1         	1         	1.425994773E+00 	1.425994773E+00 	4.24020000E+01  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
1     	1      	0      	3     	1      	2      	1         	1         	5.505901627E-01 	5.505901627E-01 	4.24020000E+01  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
2     	1      	2      	1     	0      	1      	1         	1         	2.210023836E+01 	2.210023836E+01 	7.95130000E+01  	1.21706000E+02  	2.37990000E+01  	1.21706000E+02  
2     	1      	2      	1     	1      	0      	1         	1         	1.935343005E+01 	1.935343005E+01 	7.95130000E+01  	1.21706000E+02  	4.24020000E+01  	1.21706000E+02  
2     	1      	2      	2     	1      	2      	1         	1         	1.372647817E+02 	1.372647817E+02 	7.95130000E+01  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
