j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	8     	6      	3      	7         	5         	4.371383884E-07 	9.022536336E-03 	2.37990000E+01  	3.40776800E+03  	1.44206600E+03  	1.82559000E+03  
1     	0      	1      	14    	6      	9      	7         	1         	5.290190045E-10 	2.298726790E-07 	2.37990000E+01  	3.40776800E+03  	3.15265700E+03  	1.21706000E+02  
1     	0      	1      	7     	7      	0      	7         	5         	1.627413650E-07 	4.225134306E-05 	2.37990000E+01  	3.40776800E+03  	1.45109200E+03  	1.82559000E+03  
1     	0      	1      	10    	3      	8      	7         	5         	1.583239495E-07 	1.458842106E-05 	2.37990000E+01  	3.40776800E+03  	1.45806800E+03  	1.82559000E+03  
1     	0      	1      	12    	9      	4      	7         	1         	4.156772147E-10 	1.638887815E-08 	2.37990000E+01  	3.40776800E+03  	3.17104200E+03  	1.21706000E+02  
1     	0      	1      	11    	10     	1      	7         	1         	1.816113124E-10 	4.928938183E-09 	2.37990000E+01  	3.40776800E+03  	3.17643600E+03  	1.21706000E+02  
1     	0      	1      	14    	3      	12     	7         	3         	1.999672300E-10 	2.484094871E-09 	2.37990000E+01  	3.40776800E+03  	2.58305600E+03  	7.30236000E+02  
1     	0      	1      	13    	4      	9      	7         	3         	2.034009906E-10 	2.190553846E-09 	2.37990000E+01  	3.40776800E+03  	2.58652900E+03  	7.30236000E+02  
1     	0      	1      	9     	5      	4      	7         	5         	9.166262717E-07 	8.186571289E-06 	2.37990000E+01  	3.40776800E+03  	1.49610800E+03  	1.82559000E+03  
1     	0      	1      	10    	9      	2      	7         	3         	1.268520219E-09 	6.289276322E-09 	2.37990000E+01  	3.40776800E+03  	2.61036900E+03  	7.30236000E+02  
1     	0      	1      	11    	8      	3      	7         	3         	3.414369479E-09 	1.601649683E-08 	2.37990000E+01  	3.40776800E+03  	2.61244900E+03  	7.30236000E+02  
1     	0      	1      	13    	8      	5      	7         	1         	6.284922626E-10 	2.560363229E-09 	2.37990000E+01  	3.40776800E+03  	3.22655000E+03  	1.21706000E+02  
1     	0      	1      	11    	1      	10     	7         	5         	2.099473829E-08 	6.556190305E-08 	2.37990000E+01  	3.40776800E+03  	1.53429700E+03  	1.82559000E+03  
1     	0      	1      	16    	3      	14     	7         	1         	6.040438851E-11 	1.292702140E-10 	2.37990000E+01  	3.40776800E+03  	3.25761300E+03  	1.21706000E+02  
1     	0      	1      	15    	1      	14     	7         	3         	2.622237186E-11 	5.041260760E-11 	2.37990000E+01  	3.40776800E+03  	2.65529800E+03  	7.30236000E+02  
1     	0      	1      	12    	1      	12     	7         	5         	4.117993214E-08 	7.318355427E-08 	2.37990000E+01  	3.40776800E+03  	1.56471800E+03  	1.82559000E+03  
1     	0      	1      	12    	7      	6      	7         	3         	3.689382642E-09 	5.151109906E-09 	2.37990000E+01  	3.40776800E+03  	2.67595400E+03  	7.30236000E+02  
1     	0      	1      	16    	1      	16     	7         	3         	6.830243154E-11 	8.948882388E-11 	2.37990000E+01  	3.40776800E+03  	2.68046800E+03  	7.30236000E+02  
1     	0      	1      	13    	5      	8      	7         	3         	5.861091587E-10 	7.174505848E-10 	2.37990000E+01  	3.40776800E+03  	2.68545500E+03  	7.30236000E+02  
1     	0      	1      	10    	4      	7      	7         	5         	1.687566325E-07 	1.864534497E-07 	2.37990000E+01  	3.40776800E+03  	1.59794500E+03  	1.82559000E+03  
1     	0      	1      	1     	0      	1      	7         	7         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	3.40776800E+03  	2.37990000E+01  	3.40776800E+03  
1     	0      	1      	15    	4      	11     	7         	1         	6.357604510E-11 	5.422017523E-11 	2.37990000E+01  	3.40776800E+03  	3.32354000E+03  	1.21706000E+02  
1     	0      	1      	17    	1      	16     	7         	1         	5.300319114E-12 	4.350103844E-12 	2.37990000E+01  	3.40776800E+03  	3.32700500E+03  	1.21706000E+02  
1     	0      	1      	1     	1      	0      	7         	7         	2.974310756E+01 	2.402495803E+01 	2.37990000E+01  	3.40776800E+03  	4.24020000E+01  	3.40776800E+03  
1     	0      	1      	14    	7      	8      	7         	1         	4.289804792E-10 	2.872161898E-10 	2.37990000E+01  	3.40776800E+03  	3.34653800E+03  	1.21706000E+02  
1     	0      	1      	8     	7      	2      	7         	5         	1.883765981E-07 	1.226024969E-07 	2.37990000E+01  	3.40776800E+03  	1.64553200E+03  	1.82559000E+03  
1     	0      	1      	18    	1      	18     	7         	1         	1.801393178E-11 	1.169500352E-11 	2.37990000E+01  	3.40776800E+03  	3.34967100E+03  	1.21706000E+02  
1     	0      	1      	2     	1      	2      	7         	7         	2.094912806E+01 	1.171201439E+01 	2.37990000E+01  	3.40776800E+03  	7.95130000E+01  	3.40776800E+03  
1     	0      	1      	9     	6      	3      	7         	5         	4.240531868E-07 	2.345968821E-07 	2.37990000E+01  	3.40776800E+03  	1.66285600E+03  	1.82559000E+03  
1     	0      	1      	14    	4      	11     	7         	3         	1.027007542E-10 	4.300380521E-11 	2.37990000E+01  	3.40776800E+03  	2.79138300E+03  	7.30236000E+02  
1     	0      	1      	11    	2      	9      	7         	5         	3.307460638E-08 	1.266788910E-08 	2.37990000E+01  	3.40776800E+03  	1.70766300E+03  	1.82559000E+03  
1     	0      	1      	2     	2      	1      	7         	7         	4.027642780E+00 	1.434868596E+00 	2.37990000E+01  	3.40776800E+03  	1.35322000E+02  	3.40776800E+03  
1     	0      	1      	13    	6      	7      	7         	3         	1.407244972E-09 	4.967553934E-10 	2.37990000E+01  	3.40776800E+03  	2.81412700E+03  	7.30236000E+02  
1     	0      	1      	3     	0      	3      	7         	7         	5.174943214E+00 	1.822881464E+00 	2.37990000E+01  	3.40776800E+03  	1.36890000E+02  	3.40776800E+03  
1     	0      	1      	10    	5      	6      	7         	5         	1.933110077E-07 	5.842169981E-08 	2.37990000E+01  	3.40776800E+03  	1.74121600E+03  	1.82559000E+03  
1     	0      	1      	15    	5      	10     	7         	1         	1.780517519E-11 	5.052120399E-12 	2.37990000E+01  	3.40776800E+03  	3.45472300E+03  	1.21706000E+02  
1     	0      	1      	3     	1      	2      	7         	7         	1.046485978E+00 	2.876975717E-01 	2.37990000E+01  	3.40776800E+03  	1.73598000E+02  	3.40776800E+03  
1     	0      	1      	12    	10     	3      	7         	1         	1.311735730E-10 	3.413786097E-11 	2.37990000E+01  	3.40776800E+03  	3.46841300E+03  	1.21706000E+02  
1     	1      	0      	12    	9      	4      	7         	1         	5.656727839E-10 	2.594552502E-07 	4.24020000E+01  	3.40776800E+03  	3.17104200E+03  	1.21706000E+02  
1     	1      	0      	11    	10     	1      	7         	1         	3.106153731E-10 	4.950657375E-08 	4.24020000E+01  	3.40776800E+03  	3.17643600E+03  	1.21706000E+02  
1     	1      	0      	14    	3      	12     	7         	3         	2.272207070E-10 	7.764628133E-09 	4.24020000E+01  	3.40776800E+03  	2.58305600E+03  	7.30236000E+02  
1     	1      	0      	13    	4      	9      	7         	3         	2.269377547E-10 	6.151011501E-09 	4.24020000E+01  	3.40776800E+03  	2.58652900E+03  	7.30236000E+02  
1     	1      	0      	9     	5      	4      	7         	5         	1.797096933E-06 	3.648999576E-05 	4.24020000E+01  	3.40776800E+03  	1.49610800E+03  	1.82559000E+03  
1     	1      	0      	10    	9      	2      	7         	3         	2.105406720E-09 	1.859858536E-08 	4.24020000E+01  	3.40776800E+03  	2.61036900E+03  	7.30236000E+02  
1     	1      	0      	11    	8      	3      	7         	3         	3.219511683E-09 	2.642701179E-08 	4.24020000E+01  	3.40776800E+03  	2.61244900E+03  	7.30236000E+02  
1     	1      	0      	13    	8      	5      	7         	1         	6.666424160E-10 	4.549346823E-09 	4.24020000E+01  	3.40776800E+03  	3.22655000E+03  	1.21706000E+02  
1     	1      	0      	11    	1      	10     	7         	5         	3.053755352E-08 	1.486545058E-07 	4.24020000E+01  	3.40776800E+03  	1.53429700E+03  	1.82559000E+03  
1     	1      	0      	16    	3      	14     	7         	1         	3.644377689E-11 	1.118096700E-10 	4.24020000E+01  	3.40776800E+03  	3.25761300E+03  	1.21706000E+02  
1     	1      	0      	15    	1      	14     	7         	3         	3.880162057E-11 	1.047773204E-10 	4.24020000E+01  	3.40776800E+03  	2.65529800E+03  	7.30236000E+02  
1     	1      	0      	12    	1      	12     	7         	5         	2.349603599E-08 	5.782260438E-08 	4.24020000E+01  	3.40776800E+03  	1.56471800E+03  	1.82559000E+03  
1     	1      	0      	12    	7      	6      	7         	3         	2.653740693E-09 	4.930525511E-09 	4.24020000E+01  	3.40776800E+03  	2.67595400E+03  	7.30236000E+02  
1     	1      	0      	16    	1      	16     	7         	3         	4.502033143E-11 	7.774270158E-11 	4.24020000E+01  	3.40776800E+03  	2.68046800E+03  	7.30236000E+02  
1     	1      	0      	13    	5      	8      	7         	3         	1.118120349E-09 	1.786223220E-09 	4.24020000E+01  	3.40776800E+03  	2.68545500E+03  	7.30236000E+02  
1     	1      	0      	10    	4      	7      	7         	5         	2.959599305E-07 	4.207468378E-07 	4.24020000E+01  	3.40776800E+03  	1.59794500E+03  	1.82559000E+03  
1     	1      	0      	1     	0      	1      	7         	7         	3.320858990E+01 	4.217612500E+01 	4.24020000E+01  	3.40776800E+03  	2.37990000E+01  	3.40776800E+03  
1     	1      	0      	15    	4      	11     	7         	1         	5.812735841E-11 	6.175517579E-11 	4.24020000E+01  	3.40776800E+03  	3.32354000E+03  	1.21706000E+02  
1     	1      	0      	17    	1      	16     	7         	1         	6.885175041E-12 	7.008433834E-12 	4.24020000E+01  	3.40776800E+03  	3.32700500E+03  	1.21706000E+02  
1     	1      	0      	1     	1      	0      	7         	7         	0.000000000E+00 	0.000000000E+00 	4.24020000E+01  	3.40776800E+03  	4.24020000E+01  	3.40776800E+03  
1     	1      	0      	14    	7      	8      	7         	1         	4.210135346E-10 	3.420408712E-10 	4.24020000E+01  	3.40776800E+03  	3.34653800E+03  	1.21706000E+02  
1     	1      	0      	8     	7      	2      	7         	5         	2.096985484E-07 	1.651346066E-07 	4.24020000E+01  	3.40776800E+03  	1.64553200E+03  	1.82559000E+03  
1     	1      	0      	18    	1      	18     	7         	1         	1.042942202E-11 	8.190520904E-12 	4.24020000E+01  	3.40776800E+03  	3.34967100E+03  	1.21706000E+02  
1     	1      	0      	2     	1      	2      	7         	7         	1.090279008E+01 	7.268409337E+00 	4.24020000E+01  	3.40776800E+03  	7.95130000E+01  	3.40776800E+03  
1     	1      	0      	9     	6      	3      	7         	5         	4.025996088E-07 	2.653316280E-07 	4.24020000E+01  	3.40776800E+03  	1.66285600E+03  	1.82559000E+03  
1     	1      	0      	14    	4      	11     	7         	3         	1.506736736E-10 	7.340393756E-11 	4.24020000E+01  	3.40776800E+03  	2.79138300E+03  	7.30236000E+02  
1     	1      	0      	11    	2      	9      	7         	5         	3.796021445E-08 	1.680030076E-08 	4.24020000E+01  	3.40776800E+03  	1.70766300E+03  	1.82559000E+03  
1     	1      	0      	2     	2      	1      	7         	7         	8.674652819E+00 	3.552054005E+00 	4.24020000E+01  	3.40776800E+03  	1.35322000E+02  	3.40776800E+03  
1     	1      	0      	13    	6      	7      	7         	3         	1.162065029E-09 	4.711768548E-10 	4.24020000E+01  	3.40776800E+03  	2.81412700E+03  	7.30236000E+02  
1     	1      	0      	3     	0      	3      	7         	7         	5.117206060E+00 	2.070131282E+00 	4.24020000E+01  	3.40776800E+03  	1.36890000E+02  	3.40776800E+03  
1     	1      	0      	10    	5      	6      	7         	5         	1.579884325E-07 	5.425984852E-08 	4.24020000E+01  	3.40776800E+03  	1.74121600E+03  	1.82559000E+03  
1     	1      	0      	15    	5      	10     	7         	1         	3.726588537E-11 	1.196729354E-11 	4.24020000E+01  	3.40776800E+03  	3.45472300E+03  	1.21706000E+02  
1     	1      	0      	3     	1      	2      	7         	7         	2.165778881E+00 	6.725191609E-01 	4.24020000E+01  	3.40776800E+03  	1.73598000E+02  	3.40776800E+03  
1     	1      	0      	12    	10     	3      	7         	1         	5.124503906E-10 	1.501259838E-10 	4.24020000E+01  	3.40776800E+03  	3.46841300E+03  	1.21706000E+02  
1     	1      	0      	11    	9      	2      	7         	3         	1.762270348E-09 	4.595716775E-10 	4.24020000E+01  	3.40776800E+03  	2.87815500E+03  	7.30236000E+02  
1     	1      	0      	13    	9      	4      	7         	1         	8.082925602E-10 	2.074955187E-10 	4.24020000E+01  	3.40776800E+03  	3.48924100E+03  	1.21706000E+02  
1     	1      	0      	12    	2      	11     	7         	5         	6.366379302E-09 	1.619488634E-09 	4.24020000E+01  	3.40776800E+03  	1.78684400E+03  	1.82559000E+03  
2     	1      	2      	10    	9      	2      	7         	3         	5.522003024E-09 	4.426180288E-07 	7.95130000E+01  	3.40776800E+03  	2.61036900E+03  	7.30236000E+02  
2     	1      	2      	11    	8      	3      	7         	3         	1.698928906E-08 	1.099244283E-06 	7.95130000E+01  	3.40776800E+03  	2.61244900E+03  	7.30236000E+02  
2     	1      	2      	13    	8      	5      	7         	1         	4.432050969E-09 	1.774539903E-07 	7.95130000E+01  	3.40776800E+03  	3.22655000E+03  	1.21706000E+02  
2     	1      	2      	11    	1      	10     	7         	5         	6.266625369E-08 	1.200400442E-06 	7.95130000E+01  	3.40776800E+03  	1.53429700E+03  	1.82559000E+03  
2     	1      	2      	16    	3      	14     	7         	1         	2.751150948E-10 	2.296148628E-09 	7.95130000E+01  	3.40776800E+03  	3.25761300E+03  	1.21706000E+02  
2     	1      	2      	15    	1      	14     	7         	3         	1.564319637E-10 	1.061916044E-09 	7.95130000E+01  	3.40776800E+03  	2.65529800E+03  	7.30236000E+02  
2     	1      	2      	12    	1      	12     	7         	5         	1.595113471E-07 	9.365137828E-07 	7.95130000E+01  	3.40776800E+03  	1.56471800E+03  	1.82559000E+03  
2     	1      	2      	12    	7      	6      	7         	3         	2.313041491E-08 	8.931931968E-08 	7.95130000E+01  	3.40776800E+03  	2.67595400E+03  	7.30236000E+02  
2     	1      	2      	16    	1      	16     	7         	3         	3.853096008E-10 	1.339981493E-09 	7.95130000E+01  	3.40776800E+03  	2.68046800E+03  	7.30236000E+02  
2     	1      	2      	13    	5      	8      	7         	3         	2.240173282E-09 	6.981831113E-09 	7.95130000E+01  	3.40776800E+03  	2.68545500E+03  	7.30236000E+02  
2     	1      	2      	10    	4      	7      	7         	5         	6.582395760E-07 	1.746393065E-06 	7.95130000E+01  	3.40776800E+03  	1.59794500E+03  	1.82559000E+03  
2     	1      	2      	1     	0      	1      	7         	7         	1.097372340E+01 	2.499560239E+01 	7.95130000E+01  	3.40776800E+03  	2.37990000E+01  	3.40776800E+03  
2     	1      	2      	15    	4      	11     	7         	1         	3.163962523E-10 	5.693973884E-10 	7.95130000E+01  	3.40776800E+03  	3.32354000E+03  	1.21706000E+02  
2     	1      	2      	17    	1      	16     	7         	1         	3.152033232E-11 	5.366269304E-11 	7.95130000E+01  	3.40776800E+03  	3.32700500E+03  	1.21706000E+02  
2     	1      	2      	1     	1      	0      	7         	7         	6.388528872E+00 	1.062952325E+01 	7.95130000E+01  	3.40776800E+03  	4.24020000E+01  	3.40776800E+03  
2     	1      	2      	14    	7      	8      	7         	1         	3.196186084E-09 	4.083520939E-09 	7.95130000E+01  	3.40776800E+03  	3.34653800E+03  	1.21706000E+02  
2     	1      	2      	8     	7      	2      	7         	5         	7.437233532E-07 	9.138260513E-07 	7.95130000E+01  	3.40776800E+03  	1.64553200E+03  	1.82559000E+03  
2     	1      	2      	18    	1      	18     	7         	1         	8.158075916E-11 	9.989777041E-11 	7.95130000E+01  	3.40776800E+03  	3.34967100E+03  	1.21706000E+02  
