j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	4     	4      	1      	3         	1         	9.318252609E-03 	3.365332176E-01 	2.37990000E+01  	7.30236000E+02  	4.94688000E+02  	1.21706000E+02  
1     	0      	1      	5     	3      	2      	3         	1         	2.119633182E-02 	2.982224191E-01 	2.37990000E+01  	7.30236000E+02  	5.11234000E+02  	1.21706000E+02  
1     	0      	1      	6     	2      	5      	3         	1         	4.997973106E-03 	1.790940363E-02 	2.37990000E+01  	7.30236000E+02  	5.54439000E+02  	1.21706000E+02  
1     	0      	1      	7     	0      	7      	3         	1         	3.149126096E-03 	5.946476613E-03 	2.37990000E+01  	7.30236000E+02  	5.87370000E+02  	1.21706000E+02  
1     	0      	1      	5     	4      	1      	3         	1         	1.749060931E-02 	2.133732349E-02 	2.37990000E+01  	7.30236000E+02  	6.16707000E+02  	1.21706000E+02  
1     	0      	1      	1     	0      	1      	3         	3         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	7.30236000E+02  	2.37990000E+01  	7.30236000E+02  
1     	0      	1      	1     	1      	0      	3         	3         	3.215269312E+01 	2.597129776E+01 	2.37990000E+01  	7.30236000E+02  	4.24020000E+01  	7.30236000E+02  
1     	0      	1      	6     	3      	4      	3         	1         	1.616426928E-02 	1.291014871E-02 	2.37990000E+01  	7.30236000E+02  	6.51971000E+02  	1.21706000E+02  
1     	0      	1      	2     	1      	2      	3         	3         	1.993992586E+01 	1.114780042E+01 	2.37990000E+01  	7.30236000E+02  	7.95130000E+01  	7.30236000E+02  
1     	0      	1      	7     	1      	6      	3         	1         	6.940590325E-04 	3.286579508E-04 	2.37990000E+01  	7.30236000E+02  	7.07162000E+02  	1.21706000E+02  
1     	0      	1      	2     	2      	1      	3         	3         	3.725443344E+00 	1.327208482E+00 	2.37990000E+01  	7.30236000E+02  	1.35322000E+02  	7.30236000E+02  
1     	0      	1      	3     	0      	3      	3         	3         	4.774317109E+00 	1.681760321E+00 	2.37990000E+01  	7.30236000E+02  	1.36890000E+02  	7.30236000E+02  
1     	0      	1      	8     	1      	8      	3         	1         	1.395954440E-03 	4.902044124E-04 	2.37990000E+01  	7.30236000E+02  	7.45852000E+02  	1.21706000E+02  
1     	0      	1      	5     	5      	0      	3         	1         	2.430421300E-03 	7.850804917E-04 	2.37990000E+01  	7.30236000E+02  	7.57735000E+02  	1.21706000E+02  
1     	0      	1      	6     	4      	3      	3         	1         	3.184068031E-03 	9.900371972E-04 	2.37990000E+01  	7.30236000E+02  	7.63327000E+02  	1.21706000E+02  
1     	0      	1      	3     	1      	2      	3         	3         	8.874889767E-01 	2.439864736E-01 	2.37990000E+01  	7.30236000E+02  	1.73598000E+02  	7.30236000E+02  
1     	0      	1      	7     	2      	5      	3         	1         	1.063630328E-03 	2.828855096E-04 	2.37990000E+01  	7.30236000E+02  	7.87387000E+02  	1.21706000E+02  
1     	1      	0      	4     	4      	1      	3         	1         	2.534340555E-02 	8.791393120E+00 	4.24020000E+01  	7.30236000E+02  	4.94688000E+02  	1.21706000E+02  
1     	1      	0      	5     	3      	2      	3         	1         	4.264612877E-02 	1.800032920E+00 	4.24020000E+01  	7.30236000E+02  	5.11234000E+02  	1.21706000E+02  
1     	1      	0      	6     	2      	5      	3         	1         	5.445135427E-03 	3.152085127E-02 	4.24020000E+01  	7.30236000E+02  	5.54439000E+02  	1.21706000E+02  
1     	1      	0      	7     	0      	7      	3         	1         	1.849721583E-03 	4.889632873E-03 	4.24020000E+01  	7.30236000E+02  	5.87370000E+02  	1.21706000E+02  
1     	1      	0      	5     	4      	1      	3         	1         	8.807040272E-03 	1.401467262E-02 	4.24020000E+01  	7.30236000E+02  	6.16707000E+02  	1.21706000E+02  
1     	1      	0      	1     	0      	1      	3         	3         	2.949282713E+01 	3.745697025E+01 	4.24020000E+01  	7.30236000E+02  	2.37990000E+01  	7.30236000E+02  
1     	1      	0      	1     	1      	0      	3         	3         	0.000000000E+00 	0.000000000E+00 	4.24020000E+01  	7.30236000E+02  	4.24020000E+01  	7.30236000E+02  
1     	1      	0      	6     	3      	4      	3         	1         	7.784642731E-03 	7.687616371E-03 	4.24020000E+01  	7.30236000E+02  	6.51971000E+02  	1.21706000E+02  
1     	1      	0      	2     	1      	2      	3         	3         	1.083994095E+01 	7.226510592E+00 	4.24020000E+01  	7.30236000E+02  	7.95130000E+01  	7.30236000E+02  
1     	1      	0      	7     	1      	6      	3         	1         	1.444920771E-03 	8.040539404E-04 	4.24020000E+01  	7.30236000E+02  	7.07162000E+02  	1.21706000E+02  
1     	1      	0      	2     	2      	1      	3         	3         	7.135591064E+00 	2.921846597E+00 	4.24020000E+01  	7.30236000E+02  	1.35322000E+02  	7.30236000E+02  
1     	1      	0      	3     	0      	3      	3         	3         	5.237015179E+00 	2.118599255E+00 	4.24020000E+01  	7.30236000E+02  	1.36890000E+02  	7.30236000E+02  
1     	1      	0      	8     	1      	8      	3         	1         	6.348790406E-04 	2.559831101E-04 	4.24020000E+01  	7.30236000E+02  	7.45852000E+02  	1.21706000E+02  
1     	1      	0      	5     	5      	0      	3         	1         	9.754719314E-03 	3.596884470E-03 	4.24020000E+01  	7.30236000E+02  	7.57735000E+02  	1.21706000E+02  
1     	1      	0      	6     	4      	3      	3         	1         	1.142523062E-02 	4.044745634E-03 	4.24020000E+01  	7.30236000E+02  	7.63327000E+02  	1.21706000E+02  
1     	1      	0      	3     	1      	2      	3         	3         	1.744830604E+00 	5.418060098E-01 	4.24020000E+01  	7.30236000E+02  	1.73598000E+02  	7.30236000E+02  
1     	1      	0      	7     	2      	5      	3         	1         	1.190667444E-03 	3.569460129E-04 	4.24020000E+01  	7.30236000E+02  	7.87387000E+02  	1.21706000E+02  
2     	1      	2      	6     	2      	5      	3         	1         	9.964593402E-03 	2.734962870E-01 	7.95130000E+01  	7.30236000E+02  	5.54439000E+02  	1.21706000E+02  
2     	1      	2      	7     	0      	7      	3         	1         	8.124109813E-03 	5.333385068E-02 	7.95130000E+01  	7.30236000E+02  	5.87370000E+02  	1.21706000E+02  
2     	1      	2      	5     	4      	1      	3         	1         	8.011418055E-02 	2.483377167E-01 	7.95130000E+01  	7.30236000E+02  	6.16707000E+02  	1.21706000E+02  
2     	1      	2      	1     	0      	1      	3         	3         	1.173889148E+01 	2.673847819E+01 	7.95130000E+01  	7.30236000E+02  	2.37990000E+01  	7.30236000E+02  
2     	1      	2      	1     	1      	0      	3         	3         	7.579386514E+00 	1.261092605E+01 	7.95130000E+01  	7.30236000E+02  	4.24020000E+01  	7.30236000E+02  
2     	1      	2      	6     	3      	4      	3         	1         	6.386895281E-02 	1.045653356E-01 	7.95130000E+01  	7.30236000E+02  	6.51971000E+02  	1.21706000E+02  
2     	1      	2      	2     	1      	2      	3         	3         	0.000000000E+00 	0.000000000E+00 	7.95130000E+01  	7.30236000E+02  	7.95130000E+01  	7.30236000E+02  
2     	1      	2      	7     	1      	6      	3         	1         	3.911065385E-03 	3.141454655E-03 	7.95130000E+01  	7.30236000E+02  	7.07162000E+02  	1.21706000E+02  
2     	1      	2      	2     	2      	1      	3         	3         	9.944654268E+00 	5.555011207E+00 	7.95130000E+01  	7.30236000E+02  	1.35322000E+02  	7.30236000E+02  
2     	1      	2      	3     	0      	3      	3         	3         	1.327611613E+01 	7.311756352E+00 	7.95130000E+01  	7.30236000E+02  	1.36890000E+02  	7.30236000E+02  
2     	1      	2      	8     	1      	8      	3         	1         	5.411453339E-03 	2.968805404E-03 	7.95130000E+01  	7.30236000E+02  	7.45852000E+02  	1.21706000E+02  
2     	1      	2      	5     	5      	0      	3         	1         	6.744712460E-03 	3.335230781E-03 	7.95130000E+01  	7.30236000E+02  	7.57735000E+02  	1.21706000E+02  
2     	1      	2      	6     	4      	3      	3         	1         	6.014188901E-03 	2.837225213E-03 	7.95130000E+01  	7.30236000E+02  	7.63327000E+02  	1.21706000E+02  
2     	1      	2      	3     	1      	2      	3         	3         	5.311814865E+00 	2.155555401E+00 	7.95130000E+01  	7.30236000E+02  	1.73598000E+02  	7.30236000E+02  
