j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
1     	0      	1      	1     	0      	1      	1         	1         	0.000000000E+00 	0.000000000E+00 	2.37990000E+01  	1.21706000E+02  	2.37990000E+01  	1.21706000E+02  
1     	0      	1      	1     	1      	0      	1         	1         	3.309526814E+01 	2.178543840E+01 	2.37990000E+01  	1.21706000E+02  	4.24020000E+01  	1.21706000E+02  
1     	0      	1      	2     	1      	2      	1         	1         	1.696485131E+01 	5.894979356E+00 	2.37990000E+01  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
1     	1      	0      	1     	0      	1      	1         	1         	3.246912727E+01 	5.512583871E+01 	4.24020000E+01  	1.21706000E+02  	2.37990000E+01  	1.21706000E+02  
1     	1      	0      	1     	1      	0      	1         	1         	0.000000000E+00 	0.000000000E+00 	4.24020000E+01  	1.21706000E+02  	4.24020000E+01  	1.21706000E+02  
1     	1      	0      	2     	1      	2      	1         	1         	2.256815179E+01 	1.053129621E+01 	4.24020000E+01  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
2     	1      	2      	1     	0      	1      	1         	1         	1.011857653E+01 	1.097939991E+02 	7.95130000E+01  	1.21706000E+02  	2.37990000E+01  	1.21706000E+02  
2     	1      	2      	1     	1      	0      	1         	1         	1.348214633E+01 	4.690766223E+01 	7.95130000E+01  	1.21706000E+02  	4.24020000E+01  	1.21706000E+02  
2     	1      	2      	2     	1      	2      	1         	1         	0.000000000E+00 	0.000000000E+00 	7.95130000E+01  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
2     	1      	2      	2     	2      	1      	1         	1         	1.115204004E+01 	3.869712211E+00 	7.95130000E+01  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
2     	1      	2      	3     	0      	3      	1         	1         	1.235694004E+01 	4.190504381E+00 	7.95130000E+01  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
2     	2      	1      	2     	1      	2      	1         	1         	1.108423845E+01 	1.212187720E+02 	1.35322000E+02  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
2     	2      	1      	2     	2      	1      	1         	1         	0.000000000E+00 	0.000000000E+00 	1.35322000E+02  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
2     	2      	1      	3     	0      	3      	1         	1         	7.417641130E+00 	7.135255200E+00 	1.35322000E+02  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
2     	2      	1      	3     	1      	2      	1         	1         	1.016994184E+01 	4.652737215E+00 	1.35322000E+02  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
2     	2      	1      	3     	2      	1      	1         	1         	6.460546186E+00 	1.670939687E+00 	1.35322000E+02  	1.21706000E+02  	2.12628000E+02  	1.21706000E+02  
3     	0      	3      	2     	1      	2      	1         	1         	9.134789127E+00 	1.142239858E+02 	1.36890000E+02  	1.21706000E+02  	7.95130000E+01  	1.21706000E+02  
3     	0      	3      	2     	2      	1      	1         	1         	5.358177924E+00 	5.574514520E+00 	1.36890000E+02  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
3     	0      	3      	3     	0      	3      	1         	1         	0.000000000E+00 	0.000000000E+00 	1.36890000E+02  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
3     	0      	3      	3     	1      	2      	1         	1         	2.200014718E+01 	1.033725816E+01 	1.36890000E+02  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
3     	0      	3      	3     	2      	1      	1         	1         	3.284330277E+00 	8.666385971E-01 	1.36890000E+02  	1.21706000E+02  	2.12628000E+02  	1.21706000E+02  
3     	1      	2      	2     	2      	1      	1         	1         	7.300907240E+00 	2.683956270E+01 	1.73598000E+02  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
3     	1      	2      	3     	0      	3      	1         	1         	2.105518371E+01 	7.189866905E+01 	1.73598000E+02  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
3     	1      	2      	3     	1      	2      	1         	1         	0.000000000E+00 	0.000000000E+00 	1.73598000E+02  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
3     	1      	2      	3     	2      	1      	1         	1         	2.239373880E+01 	1.011563680E+01 	1.73598000E+02  	1.21706000E+02  	2.12628000E+02  	1.21706000E+02  
3     	1      	2      	4     	1      	4      	1         	1         	8.273275534E+00 	3.066852748E+00 	1.73598000E+02  	1.21706000E+02  	2.24994000E+02  	1.21706000E+02  
3     	2      	1      	2     	2      	1      	1         	1         	4.413165122E+00 	3.890479237E+03 	2.12628000E+02  	1.21706000E+02  	1.35322000E+02  	1.21706000E+02  
3     	2      	1      	3     	0      	3      	1         	1         	2.745446452E+00 	9.672855060E+02 	2.12628000E+02  	1.21706000E+02  	1.36890000E+02  	1.21706000E+02  
3     	2      	1      	3     	1      	2      	1         	1         	1.969323837E+01 	7.508732229E+01 	2.12628000E+02  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
3     	2      	1      	3     	2      	1      	1         	1         	0.000000000E+00 	0.000000000E+00 	2.12628000E+02  	1.21706000E+02  	2.12628000E+02  	1.21706000E+02  
3     	2      	1      	4     	1      	4      	1         	1         	4.180982946E+00 	3.136421106E+00 	2.12628000E+02  	1.21706000E+02  	2.24994000E+02  	1.21706000E+02  
3     	2      	1      	3     	3      	0      	1         	1         	7.105956028E+00 	1.895157820E+00 	2.12628000E+02  	1.21706000E+02  	2.87537000E+02  	1.21706000E+02  
4     	1      	4      	3     	1      	2      	1         	1         	5.503943054E+00 	4.305281615E+01 	2.24994000E+02  	1.21706000E+02  	1.73598000E+02  	1.21706000E+02  
4     	1      	4      	3     	2      	1      	1         	1         	3.360281711E+00 	4.701377662E+00 	2.24994000E+02  	1.21706000E+02  	2.12628000E+02  	1.21706000E+02  
4     	1      	4      	4     	1      	4      	1         	1         	0.000000000E+00 	0.000000000E+00 	2.24994000E+02  	1.21706000E+02  	2.24994000E+02  	1.21706000E+02  
4     	1      	4      	3     	3      	0      	1         	1         	8.750498719E-01 	2.756237729E-01 	2.24994000E+02  	1.21706000E+02  	2.87537000E+02  	1.21706000E+02  
4     	1      	4      	4     	2      	3      	1         	1         	6.813245175E+00 	1.793478020E+00 	2.24994000E+02  	1.21706000E+02  	3.00920000E+02  	1.21706000E+02  
3     	3      	0      	3     	2      	1      	1         	1         	7.944387186E+00 	1.962231160E+03 	2.87537000E+02  	1.21706000E+02  	2.12628000E+02  	1.21706000E+02  
3     	3      	0      	4     	1      	4      	1         	1         	1.248696045E+00 	2.622603026E+01 	2.87537000E+02  	1.21706000E+02  	2.24994000E+02  	1.21706000E+02  
3     	3      	0      	3     	3      	0      	1         	1         	0.000000000E+00 	0.000000000E+00 	2.87537000E+02  	1.21706000E+02  	2.87537000E+02  	1.21706000E+02  
3     	3      	0      	4     	2      	3      	1         	1         	1.014027723E+01 	7.442165517E+00 	2.87537000E+02  	1.21706000E+02  	3.00920000E+02  	1.21706000E+02  
3     	3      	0      	5     	0      	5      	1         	1         	3.638082896E-01 	1.665094244E-01 	2.87537000E+02  	1.21706000E+02  	3.25789000E+02  	1.21706000E+02  
4     	2      	3      	4     	1      	4      	1         	1         	6.801430540E+00 	2.622845011E+03 	3.00920000E+02  	1.21706000E+02  	2.24994000E+02  	1.21706000E+02  
4     	2      	3      	3     	3      	0      	1         	1         	6.484211688E+00 	9.351037263E+00 	3.00920000E+02  	1.21706000E+02  	2.87537000E+02  	1.21706000E+02  
4     	2      	3      	4     	2      	3      	1         	1         	0.000000000E+00 	0.000000000E+00 	3.00920000E+02  	1.21706000E+02  	3.00920000E+02  	1.21706000E+02  
4     	2      	3      	5     	0      	5      	1         	1         	5.145850577E+00 	2.994621616E+00 	3.00920000E+02  	1.21706000E+02  	3.25789000E+02  	1.21706000E+02  
5     	0      	5      	3     	3      	0      	1         	1         	2.158550232E-01 	7.926136924E-01 	3.25789000E+02  	1.21706000E+02  	2.87537000E+02  	1.21706000E+02  
5     	0      	5      	4     	2      	3      	1         	1         	4.360829915E+00 	9.182462423E+00 	3.25789000E+02  	1.21706000E+02  	3.00920000E+02  	1.21706000E+02  
5     	0      	5      	5     	0      	5      	1         	1         	0.000000000E+00 	0.000000000E+00 	3.25789000E+02  	1.21706000E+02  	3.25789000E+02  	1.21706000E+02  
5     	0      	5      	4     	3      	2      	1         	1         	4.782570756E-01 	1.588872745E-01 	3.25789000E+02  	1.21706000E+02  	3.84585000E+02  	1.21706000E+02  
5     	0      	5      	5     	1      	4      	1         	1         	7.918443692E+00 	2.112631864E+00 	3.25789000E+02  	1.21706000E+02  	4.00670000E+02  	1.21706000E+02  
4     	3      	2      	5     	0      	5      	1         	1         	6.145599105E-01 	8.747779078E+00 	3.84585000E+02  	1.21706000E+02  	3.25789000E+02  	1.21706000E+02  
4     	3      	2      	4     	3      	2      	1         	1         	0.000000000E+00 	0.000000000E+00 	3.84585000E+02  	1.21706000E+02  	3.84585000E+02  	1.21706000E+02  
4     	3      	2      	5     	1      	4      	1         	1         	3.978614616E+00 	2.758028730E+00 	3.84585000E+02  	1.21706000E+02  	4.00670000E+02  	1.21706000E+02  
4     	3      	2      	6     	1      	6      	1         	1         	3.774616314E-01 	1.176209080E-01 	3.84585000E+02  	1.21706000E+02  	4.47897000E+02  	1.21706000E+02  
4     	3      	2      	5     	2      	3      	1         	1         	2.679715603E+00 	8.326858679E-01 	3.84585000E+02  	1.21706000E+02  	4.48098000E+02  	1.21706000E+02  
5     	1      	4      	5     	0      	5      	1         	1         	7.648545781E+00 	1.868004831E+03 	4.00670000E+02  	1.21706000E+02  	3.25789000E+02  	1.21706000E+02  
5     	1      	4      	4     	3      	2      	1         	1         	2.717287173E+00 	4.257089056E+00 	4.00670000E+02  	1.21706000E+02  	3.84585000E+02  	1.21706000E+02  
5     	1      	4      	5     	1      	4      	1         	1         	0.000000000E+00 	0.000000000E+00 	4.00670000E+02  	1.21706000E+02  	4.00670000E+02  	1.21706000E+02  
5     	1      	4      	6     	1      	6      	1         	1         	3.407801267E+00 	1.347390664E+00 	4.00670000E+02  	1.21706000E+02  	4.47897000E+02  	1.21706000E+02  
5     	1      	4      	5     	2      	3      	1         	1         	2.030261521E+01 	8.001990074E+00 	4.00670000E+02  	1.21706000E+02  	4.48098000E+02  	1.21706000E+02  
6     	1      	6      	4     	3      	2      	1         	1         	2.436735141E-01 	5.600241640E+00 	4.47897000E+02  	1.21706000E+02  	3.84585000E+02  	1.21706000E+02  
6     	1      	6      	5     	1      	4      	1         	1         	2.734806980E+00 	1.629605849E+01 	4.47897000E+02  	1.21706000E+02  	4.00670000E+02  	1.21706000E+02  
6     	1      	6      	6     	1      	6      	1         	1         	0.000000000E+00 	0.000000000E+00 	4.47897000E+02  	1.21706000E+02  	4.47897000E+02  	1.21706000E+02  
6     	1      	6      	5     	2      	3      	1         	1         	1.083153284E+00 	1.077722640E+00 	4.47897000E+02  	1.21706000E+02  	4.48098000E+02  	1.21706000E+02  
6     	1      	6      	4     	4      	1      	1         	1         	2.192050876E-02 	8.726835336E-03 	4.47897000E+02  	1.21706000E+02  	4.94688000E+02  	1.21706000E+02  
6     	1      	6      	5     	3      	2      	1         	1         	4.269889711E-01 	1.330091868E-01 	4.47897000E+02  	1.21706000E+02  	5.11234000E+02  	1.21706000E+02  
