j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	9     	5      	5      	8         	6         	1.295025905E-07 	9.160604298E-04 	0.00000000E+00  	4.38141600E+03  	1.49358500E+03  	2.55582600E+03  
0     	0      	0      	18    	1      	17     	8         	2         	8.521132016E-14 	8.924876426E-11 	0.00000000E+00  	4.38141600E+03  	3.69068000E+03  	3.65118000E+02  
0     	0      	0      	19    	2      	18     	8         	0         	3.079417108E-14 	4.600886434E-12 	0.00000000E+00  	4.38141600E+03  	4.07290500E+03  	0.00000000E+00  
0     	0      	0      	19    	1      	19     	8         	2         	2.535061678E-13 	2.828975381E-11 	0.00000000E+00  	4.38141600E+03  	3.71210500E+03  	3.65118000E+02  
0     	0      	0      	16    	4      	12     	8         	2         	1.175647186E-12 	1.004937087E-10 	0.00000000E+00  	4.38141600E+03  	3.71664000E+03  	3.65118000E+02  
0     	0      	0      	15    	7      	9      	8         	2         	1.042371107E-11 	7.008237957E-10 	0.00000000E+00  	4.38141600E+03  	3.72127600E+03  	3.65118000E+02  
0     	0      	0      	11    	2      	10     	8         	6         	4.173104376E-09 	2.339518159E-07 	0.00000000E+00  	4.38141600E+03  	1.53446500E+03  	2.55582600E+03  
0     	0      	0      	20    	0      	20     	8         	0         	1.165430379E-13 	5.788126828E-12 	0.00000000E+00  	4.38141600E+03  	4.09309300E+03  	0.00000000E+00  
0     	0      	0      	11    	9      	3      	8         	4         	1.183439200E-10 	5.387563258E-09 	0.00000000E+00  	4.38141600E+03  	2.87815400E+03  	1.21706000E+03  
0     	0      	0      	10    	3      	7      	8         	6         	1.671652908E-08 	4.086844985E-07 	0.00000000E+00  	4.38141600E+03  	1.55754500E+03  	2.55582600E+03  
0     	0      	0      	13    	11     	3      	8         	0         	1.201739448E-12 	2.847265171E-11 	0.00000000E+00  	4.38141600E+03  	4.11444500E+03  	0.00000000E+00  
0     	0      	0      	12    	0      	12     	8         	6         	9.073562818E-09 	1.814980057E-07 	0.00000000E+00  	4.38141600E+03  	1.56471600E+03  	2.55582600E+03  
0     	0      	0      	12    	8      	4      	8         	4         	4.670846268E-10 	8.603575413E-09 	0.00000000E+00  	4.38141600E+03  	2.90664400E+03  	1.21706000E+03  
0     	0      	0      	10    	10     	0      	8         	4         	1.888717645E-11 	3.250691665E-10 	0.00000000E+00  	4.38141600E+03  	2.90934700E+03  	1.21706000E+03  
0     	0      	0      	14    	10     	4      	8         	0         	4.109895316E-12 	6.852797791E-11 	0.00000000E+00  	4.38141600E+03  	4.12770100E+03  	0.00000000E+00  
0     	0      	0      	15    	3      	13     	8         	4         	9.304669605E-12 	1.535512712E-10 	0.00000000E+00  	4.38141600E+03  	2.91106700E+03  	1.21706000E+03  
0     	0      	0      	17    	5      	13     	8         	0         	3.903008680E-13 	6.080611887E-12 	0.00000000E+00  	4.38141600E+03  	4.13054300E+03  	0.00000000E+00  
0     	0      	0      	16    	7      	9      	8         	0         	9.087536151E-13 	1.203706010E-11 	0.00000000E+00  	4.38141600E+03  	4.13773700E+03  	0.00000000E+00  
0     	0      	0      	13    	10     	4      	8         	2         	4.034978679E-12 	4.120519687E-11 	0.00000000E+00  	4.38141600E+03  	3.78544200E+03  	3.65118000E+02  
0     	0      	0      	12    	12     	0      	8         	0         	1.104477104E-13 	9.443401703E-13 	0.00000000E+00  	4.38141600E+03  	4.16032500E+03  	0.00000000E+00  
0     	0      	0      	12    	11     	1      	8         	2         	1.247580905E-12 	1.012069452E-11 	0.00000000E+00  	4.38141600E+03  	3.79826700E+03  	3.65118000E+02  
0     	0      	0      	14    	4      	10     	8         	4         	1.770924866E-11 	1.432828510E-10 	0.00000000E+00  	4.38141600E+03  	2.94648100E+03  	1.21706000E+03  
0     	0      	0      	10    	4      	6      	8         	6         	5.823235486E-08 	3.005730751E-07 	0.00000000E+00  	4.38141600E+03  	1.63748300E+03  	2.55582600E+03  
0     	0      	0      	14    	9      	5      	8         	2         	5.893625510E-12 	2.854071897E-11 	0.00000000E+00  	4.38141600E+03  	3.83298400E+03  	3.65118000E+02  
0     	0      	0      	16    	1      	15     	8         	4         	1.170500970E-12 	5.606669734E-12 	0.00000000E+00  	4.38141600E+03  	2.98187900E+03  	1.21706000E+03  
0     	0      	0      	8     	7      	1      	8         	6         	2.911706042E-08 	1.351750454E-07 	0.00000000E+00  	4.38141600E+03  	1.64553300E+03  	2.55582600E+03  
0     	0      	0      	15    	9      	7      	8         	0         	5.274987821E-12 	2.413397853E-11 	0.00000000E+00  	4.38141600E+03  	4.20250100E+03  	0.00000000E+00  
0     	0      	0      	13    	7      	7      	8         	4         	2.635496649E-10 	1.032600541E-09 	0.00000000E+00  	4.38141600E+03  	2.99810400E+03  	1.21706000E+03  
0     	0      	0      	9     	6      	4      	8         	6         	3.875614743E-08 	1.459757543E-07 	0.00000000E+00  	4.38141600E+03  	1.66271900E+03  	2.55582600E+03  
0     	0      	0      	17    	1      	17     	8         	4         	5.103927652E-12 	1.830201132E-11 	0.00000000E+00  	4.38141600E+03  	3.00579200E+03  	1.21706000E+03  
0     	0      	0      	16    	5      	11     	8         	2         	1.974930977E-12 	5.923693875E-12 	0.00000000E+00  	4.38141600E+03  	3.87430600E+03  	3.65118000E+02  
0     	0      	0      	17    	4      	14     	8         	2         	3.063246886E-13 	7.782942173E-13 	0.00000000E+00  	4.38141600E+03  	3.89109200E+03  	3.65118000E+02  
0     	0      	0      	11    	3      	9      	8         	6         	1.316444507E-08 	3.035270819E-08 	0.00000000E+00  	4.38141600E+03  	1.71087000E+03  	2.55582600E+03  
0     	0      	0      	14    	5      	9      	8         	4         	1.021783729E-11 	2.201412282E-11 	0.00000000E+00  	4.38141600E+03  	3.05726800E+03  	1.21706000E+03  
0     	0      	0      	18    	3      	15     	8         	0         	2.742854434E-14 	4.982493406E-14 	0.00000000E+00  	4.38141600E+03  	4.29471300E+03  	0.00000000E+00  
0     	0      	0      	10    	5      	5      	8         	6         	3.494070183E-08 	5.905013896E-08 	0.00000000E+00  	4.38141600E+03  	1.74805100E+03  	2.55582600E+03  
0     	0      	0      	15    	8      	8      	8         	2         	2.776127851E-12 	4.493993435E-12 	0.00000000E+00  	4.38141600E+03  	3.94438200E+03  	3.65118000E+02  
0     	0      	0      	12    	1      	11     	8         	6         	1.486939251E-09 	1.900672911E-09 	0.00000000E+00  	4.38141600E+03  	1.78677900E+03  	2.55582600E+03  
0     	0      	0      	17    	6      	12     	8         	0         	1.087484795E-13 	1.375332196E-13 	0.00000000E+00  	4.38141600E+03  	4.34419300E+03  	0.00000000E+00  
0     	0      	0      	16    	8      	8      	8         	0         	2.342699710E-12 	2.951361838E-12 	0.00000000E+00  	4.38141600E+03  	4.34477100E+03  	0.00000000E+00  
0     	0      	0      	15    	4      	12     	8         	4         	2.180445623E-12 	2.547368347E-12 	0.00000000E+00  	4.38141600E+03  	3.13921700E+03  	1.21706000E+03  
0     	0      	0      	16    	6      	10     	8         	2         	1.149759092E-11 	1.334815940E-11 	0.00000000E+00  	4.38141600E+03  	3.99213800E+03  	3.65118000E+02  
