j_i   	ka_i   	kc_i   	j_f   	ka_f   	kc_f   	H2_i(j)   	H2_f(j)   	sigmaU(Ang^2)   	sigmaE(Ang^2)   	E_i_H2O         	E_i_H2          	E_f_H2O         	E_f_H2          
0     	0      	0      	1     	1      	1      	2         	0         	1.239320536E-02 	2.164301976E+01 	0.00000000E+00  	3.65118000E+02  	3.71580000E+01  	0.00000000E+00  
0     	0      	0      	2     	0      	2      	2         	0         	4.266103339E-02 	2.863037653E+00 	0.00000000E+00  	3.65118000E+02  	7.01330000E+01  	0.00000000E+00  
0     	0      	0      	2     	1      	1      	2         	0         	2.924297920E-02 	7.549827154E-01 	0.00000000E+00  	3.65118000E+02  	9.52450000E+01  	0.00000000E+00  
0     	0      	0      	2     	2      	0      	2         	0         	3.617752416E-02 	3.536278661E-01 	0.00000000E+00  	3.65118000E+02  	1.36588000E+02  	0.00000000E+00  
0     	0      	0      	3     	1      	3      	2         	0         	1.610607021E-02 	1.418653864E-01 	0.00000000E+00  	3.65118000E+02  	1.42331000E+02  	0.00000000E+00  
0     	0      	0      	3     	2      	2      	2         	0         	8.829007444E-03 	3.160040051E-02 	0.00000000E+00  	3.65118000E+02  	2.06720000E+02  	0.00000000E+00  
0     	0      	0      	4     	0      	4      	2         	0         	1.152886202E-02 	3.487277071E-02 	0.00000000E+00  	3.65118000E+02  	2.22310000E+02  	0.00000000E+00  
0     	0      	0      	4     	1      	3      	2         	0         	6.081375922E-03 	1.125518566E-02 	0.00000000E+00  	3.65118000E+02  	2.76099000E+02  	0.00000000E+00  
0     	0      	0      	3     	3      	1      	2         	0         	1.421356763E-01 	2.406559219E-01 	0.00000000E+00  	3.65118000E+02  	2.87340000E+02  	0.00000000E+00  
0     	0      	0      	4     	2      	2      	2         	0         	3.967202248E-02 	5.420072135E-02 	0.00000000E+00  	3.65118000E+02  	3.16579000E+02  	0.00000000E+00  
0     	0      	0      	5     	1      	5      	2         	0         	2.308169652E-02 	2.937255156E-02 	0.00000000E+00  	3.65118000E+02  	3.26971000E+02  	0.00000000E+00  
0     	0      	0      	0     	0      	0      	2         	2         	0.000000000E+00 	0.000000000E+00 	0.00000000E+00  	3.65118000E+02  	0.00000000E+00  	3.65118000E+02  
0     	0      	0      	4     	3      	1      	2         	0         	2.799574226E-02 	2.482658285E-02 	0.00000000E+00  	3.65118000E+02  	3.85920000E+02  	0.00000000E+00  
0     	0      	0      	1     	1      	1      	2         	2         	3.306558437E+01 	2.680824922E+01 	0.00000000E+00  	3.65118000E+02  	3.71580000E+01  	3.65118000E+02  
0     	0      	0      	5     	2      	4      	2         	0         	1.112521486E-02 	8.342978370E-03 	0.00000000E+00  	3.65118000E+02  	4.17119000E+02  	0.00000000E+00  
0     	0      	0      	2     	0      	2      	2         	2         	1.214446603E+01 	8.312289974E+00 	0.00000000E+00  	3.65118000E+02  	7.01330000E+01  	3.65118000E+02  
0     	0      	0      	6     	0      	6      	2         	0         	1.435382035E-02 	9.261502070E-03 	0.00000000E+00  	3.65118000E+02  	4.47413000E+02  	0.00000000E+00  
0     	0      	0      	2     	1      	1      	2         	2         	2.284060040E+00 	1.386554943E+00 	0.00000000E+00  	3.65118000E+02  	9.52450000E+01  	3.65118000E+02  
0     	0      	0      	4     	4      	0      	2         	0         	4.995941011E-02 	2.601830370E-02 	0.00000000E+00  	3.65118000E+02  	4.94713000E+02  	0.00000000E+00  
0     	0      	0      	2     	2      	0      	2         	2         	2.317370530E+00 	1.171411444E+00 	0.00000000E+00  	3.65118000E+02  	1.36588000E+02  	3.65118000E+02  
0     	0      	0      	5     	3      	3      	2         	0         	2.697161472E-02 	1.337407903E-02 	0.00000000E+00  	3.65118000E+02  	5.06274000E+02  	0.00000000E+00  
