! NUMBER OF COLLISIONAL TRANSITIONS
 990
! NUMBER OF COLLISION TEMPERATURES
  27
! THERM. RATE COEFFS UNIT - (cm^3 s^-1)

 IS_H2O  FS_H2O        5.00           10.00           15.00           20.00           30.00           40.00           50.00           60.00           80.00           100.00          120.00          140.00          150.00          160.00          170.00          180.00          200.00          220.00          250.00          280.00          300.00          400.00          500.00          800.00         1000.00         1200.00         1500.00     
     6     1   3.5960000E-12   3.4879000E-12   3.4705000E-12   3.4769000E-12   3.5148000E-12   3.5709000E-12   3.6403013E-12   3.7210177E-12   3.9087984E-12   4.1223815E-12   4.3561829E-12   4.6078667E-12   4.7397663E-12   4.8752592E-12   5.0138162E-12   5.1548563E-12   5.4420948E-12   5.7317386E-12   6.1606647E-12   6.5715426E-12   6.8312362E-12   7.9288109E-12   8.7268664E-12   1.0178799E-11   1.0830774E-11   1.1391955E-11   1.2150156E-11
     6     2   1.7229000E-11   1.7789000E-11   1.8281000E-11   1.8696000E-11   1.9366000E-11   1.9914000E-11   2.0398001E-11   2.0848016E-11   2.1682456E-11   2.2449330E-11   2.3157252E-11   2.3813426E-11   2.4124450E-11   2.4424069E-11   2.4714115E-11   2.4994309E-11   2.5525867E-11   2.6022977E-11   2.6706757E-11   2.7322532E-11   2.7699262E-11   2.9242485E-11   3.0391437E-11   3.2830756E-11   3.4184115E-11   3.5481447E-11   3.7359093E-11
     6     3   7.3650000E-11   7.8538000E-11   8.3695000E-11   8.8054000E-11   9.4940000E-11   1.0034000E-10   1.0487000E-10   1.0879001E-10   1.1538018E-10   1.2072067E-10   1.2513975E-10   1.2883249E-10   1.3044442E-10   1.3193210E-10   1.3329504E-10   1.3455265E-10   1.3678998E-10   1.3869335E-10   1.4104329E-10   1.4293434E-10   1.4399029E-10   1.4767994E-10   1.4990313E-10   1.5395834E-10   1.5614673E-10   1.5831564E-10   1.6162717E-10
     6     4   5.9920000E-11   6.3352000E-11   6.6211000E-11   6.8018000E-11   6.9413000E-11   6.9207000E-11   6.8304997E-11   6.7118957E-11   6.4557614E-11   6.2113040E-11   5.9888240E-11   5.7869701E-11   5.6928761E-11   5.6026270E-11   5.5159529E-11   5.4326282E-11   5.2752749E-11   5.1292517E-11   4.9299735E-11   4.7530169E-11   4.6467066E-11   4.2373266E-11   3.9831315E-11   3.6848951E-11   3.6513865E-11   3.6687331E-11   3.7389833E-11
     6     5   3.6649000E-11   3.8445000E-11   3.9832000E-11   4.0746000E-11   4.1412000E-11   4.1136000E-11   4.0425000E-11   3.9542994E-11   3.7708846E-11   3.6039931E-11   3.4602202E-11   3.3382705E-11   3.2844731E-11   3.2348899E-11   3.1891211E-11   3.1467696E-11   3.0714310E-11   3.0067152E-11   2.9255194E-11   2.8597519E-11   2.8228520E-11   2.6966035E-11   2.6330855E-11   2.6111635E-11   2.6571570E-11   2.7222603E-11   2.8360934E-11
     7     1   2.6183000E-13   2.7565000E-13   2.6899000E-13   2.5858000E-13   2.4205000E-13   2.3160011E-13   2.2506162E-13   2.2120990E-13   2.1915186E-13   2.2240615E-13   2.2968521E-13   2.4048215E-13   2.4712910E-13   2.5457986E-13   2.6280455E-13   2.7175658E-13   2.9166501E-13   3.1388753E-13   3.5044786E-13   3.8940561E-13   4.1599917E-13   5.4558638E-13   6.5790331E-13   8.9274861E-13   9.9990876E-13   1.0894048E-12   1.2082872E-12
     7     2   5.9148000E-12   6.0537000E-12   6.1000000E-12   6.1236000E-12   6.1955000E-12   6.3047001E-12   6.4379020E-12   6.5867203E-12   6.9133517E-12   7.2631419E-12   7.6279085E-12   8.0052106E-12   8.1980313E-12   8.3934989E-12   8.5912113E-12   8.7908891E-12   9.1941209E-12   9.5994557E-12   1.0202435E-11   1.0788379E-11   1.1165768E-11   1.2838605E-11   1.4160883E-11   1.6814314E-11   1.8069749E-11   1.9157347E-11   2.0622644E-11
     7     3   2.2433000E-11   2.4029000E-11   2.5010000E-11   2.5674000E-11   2.6723000E-11   2.7701000E-11   2.8675001E-11   2.9643006E-11   3.1530056E-11   3.3308886E-11   3.4956995E-11   3.6469448E-11   3.7175382E-11   3.7849960E-11   3.8492951E-11   3.9106203E-11   4.0248486E-11   4.1288770E-11   4.2683310E-11   4.3913896E-11   4.4659157E-11   4.7782878E-11   5.0318371E-11   5.6513474E-11   6.0043173E-11   6.3263007E-11   6.7633803E-11
     7     4   3.7565000E-11   3.9622000E-11   4.1142000E-11   4.2265000E-11   4.4089000E-11   4.5761000E-11   4.7418000E-11   4.9088004E-11   5.2451049E-11   5.5762930E-11   5.8944096E-11   6.1945989E-11   6.3372006E-11   6.4746974E-11   6.6070429E-11   6.7342976E-11   6.9738566E-11   7.1946301E-11   7.4935551E-11   7.7586983E-11   7.9192467E-11   8.5747900E-11   9.0661128E-11   1.0077521E-10   1.0569543E-10   1.0992375E-10   1.1551144E-10
     7     5   4.1885000E-11   4.7385000E-11   5.1924000E-11   5.5509000E-11   6.0769000E-11   6.4357000E-11   6.6906999E-11   6.8793986E-11   7.1377488E-11   7.3036442E-11   7.4149349E-11   7.4897152E-11   7.5166244E-11   7.5377998E-11   7.5536935E-11   7.5650821E-11   7.5759989E-11   7.5739542E-11   7.5524535E-11   7.5152318E-11   7.4845583E-11   7.3033737E-11   7.1279392E-11   6.7954270E-11   6.7081485E-11   6.6880457E-11   6.7347210E-11
     7     6   6.5857000E-11   7.3005000E-11   7.7115000E-11   7.9711000E-11   8.3327000E-11   8.6181000E-11   8.8648001E-11   9.0814010E-11   9.4392247E-11   9.7153377E-11   9.9287263E-11   1.0094346E-10   1.0163163E-10   1.0222779E-10   1.0276122E-10   1.0323178E-10   1.0400248E-10   1.0459871E-10   1.0523567E-10   1.0564713E-10   1.0582770E-10   1.0609940E-10   1.0598729E-10   1.0595125E-10   1.0652790E-10   1.0748550E-10   1.0936151E-10
     8     1   1.1010000E-12   1.1137000E-12   1.1327000E-12   1.1472000E-12   1.1658000E-12   1.1782003E-12   1.1895038E-12   1.2019238E-12   1.2322002E-12   1.2700155E-12   1.3155496E-12   1.3694907E-12   1.3999308E-12   1.4326797E-12   1.4679362E-12   1.5055406E-12   1.5877921E-12   1.6784059E-12   1.8273346E-12   1.9872134E-12   2.0974333E-12   2.6509286E-12   3.1557656E-12   4.2948462E-12   4.8515289E-12   5.3242328E-12   5.9385511E-12
